"","city","metric","region","metro_size","display_title","Season","seasonal_average","lq_rank"
"1378","Houston","downtown","Southwest","large","Houston, TX","Season_10",0.57341732396883,34
"1379","Denver","downtown","Southwest","large","Denver, CO","Season_3",0.572307692307692,132
"1380","Baltimore","downtown","Northeast","medium","Baltimore, MD","Season_1",0.572083333333333,117
"1381","Quebec","relative","Canada","medium","Quebec, QC","Season_4",0.572,124
"1382","Detroit","downtown","Midwest","medium","Detroit, MI","Season_13",0.571894241014502,39
"1383","Seattle","relative","Pacific","large","Seattle, WA","Season_4",0.571818181818182,125
"1384","Tucson","downtown","Southwest","medium","Tucson, AZ","Season_1",0.571818181818182,118
"1385","Tulsa","downtown","Southwest","medium","Tulsa, OK","Season_7",0.570909090909091,156
"1386","Vancouver","city","Canada","medium","Vancouver, BC","Season_9",0.57065775893523,156
"1387","Houston","downtown","Southwest","large","Houston, TX","Season_9",0.570436722853327,157
"1388","Memphis","downtown","Southeast","medium","Memphis, TN","Season_2",0.57,116
"1389","Tulsa","relative","Southwest","medium","Tulsa, OK","Season_4",0.57,126
"1390","Charlotte","relative","Southeast","large","Charlotte, NC","Season_8",0.569146605745964,155
"1391","St Louis","downtown","Midwest","medium","St. Louis, MO","Season_11",0.568904597263632,41
"1392","Denver","downtown","Southwest","large","Denver, CO","Season_11",0.568879522858599,42
"1393","Quebec","downtown","Canada","medium","Quebec, QC","Season_13",0.568657127549962,40
"1394","Chicago","downtown","Midwest","large","Chicago, IL","Season_12",0.568471852042722,42
"1395","Louisville","relative","Midwest","medium","Louisville, KY","Season_6",0.568333333333333,150
"1396","Detroit","downtown","Midwest","medium","Detroit, MI","Season_10",0.56792313821266,35
"1397","Denver","downtown","Southwest","large","Denver, CO","Season_8",0.567637292200112,156
"1398","Edmonton","downtown","Canada","large","Edmonton, AB","Season_12",0.567163482274447,43
"1399","Houston","downtown","Southwest","large","Houston, TX","Season_6",0.567,151
"1400","Los Angeles","downtown","Pacific","large","Los Angeles, CA","Season_5",0.567,128
"1401","Boston","relative","Northeast","medium","Boston, MA","Season_5",0.566363636363636,129
"1402","Portland","relative","Pacific","medium","Portland, OR","Season_7",0.566363636363636,157
"1403","Kansas City","relative","Midwest","medium","Kansas City, MO","Season_3",0.56625,133
"1404","Charlotte","downtown","Southeast","large","Charlotte, NC","Season_11",0.566247005025243,43
"1405","Cincinnati","downtown","Midwest","medium","Cincinnati, OH","Season_8",0.566035773637019,157
"1406","Milwaukee","downtown","Midwest","medium","Milwaukee, WI","Season_1",0.565454545454545,119
"1407","London","downtown","Canada","medium","London, ON","Season_9",0.565000484034343,158
"1408","Nashville","relative","Southeast","large","Nashville, TN","Season_4",0.565,127
"1409","Oakland","downtown","Pacific","medium","Oakland, CA","Season_6",0.565,152
"1410","London","relative","Canada","medium","London, ON","Season_3",0.563888888888889,134
"1411","Orlando","relative","Southeast","medium","Orlando, FL","Season_3",0.563461538461538,135
"1412","Ottawa","relative","Canada","large","Ottawa, ON","Season_1",0.563333333333333,120
"1413","Boston","relative","Northeast","medium","Boston, MA","Season_3",0.562727272727273,136
"1414","San Antonio","downtown","Southwest","large","San Antonio, TX","Season_10",0.562696468307374,36
"1415","Memphis","downtown","Southeast","medium","Memphis, TN","Season_5",0.562,130
"1416","Vancouver","city","Canada","medium","Vancouver, BC","Season_6",0.561818181818182,153
"1417","Nashville","downtown","Southeast","large","Nashville, TN","Season_13",0.561470479593909,41
"1418","Tulsa","downtown","Southwest","medium","Tulsa, OK","Season_5",0.561428571428571,131
"1419","Halifax","downtown","Canada","medium","Halifax, NS","Season_8",0.560887971935459,158
"1420","Houston","relative","Southwest","large","Houston, TX","Season_3",0.560454545454545,137
"1421","Denver","downtown","Southwest","large","Denver, CO","Season_9",0.559876128395905,159
"1422","Denver","downtown","Southwest","large","Denver, CO","Season_13",0.559255405681936,42
"1423","Raleigh","relative","Southeast","medium","Raleigh, NC","Season_1",0.558888888888889,121
"1424","London","downtown","Canada","medium","London, ON","Season_3",0.557727272727273,138
"1425","Omaha","relative","Midwest","medium","Omaha, NE","Season_2",0.557272727272727,117
"1426","Vancouver","city","Canada","medium","Vancouver, BC","Season_2",0.557272727272727,118
"1427","Denver","relative","Southwest","large","Denver, CO","Season_5",0.556666666666667,132
"1428","Atlanta","downtown","Southeast","medium","Atlanta, GA","Season_13",0.556580171354948,43
"1429","Winnipeg","downtown","Canada","large","Winnipeg, MB","Season_12",0.556363995388941,44
"1430","Boston","downtown","Northeast","medium","Boston, MA","Season_7",0.556363636363636,158
"1431","New York","relative","Northeast","large","New York, NY","Season_6",0.55625,154
"1432","Vancouver","city","Canada","medium","Vancouver, BC","Season_5",0.55625,133
"1433","Atlanta","downtown","Southeast","medium","Atlanta, GA","Season_7",0.556153846153846,159
"1434","Edmonton","relative","Canada","large","Edmonton, AB","Season_5",0.556,134
"1435","Indianapolis","relative","Midwest","large","Indianapolis, IN","Season_7",0.556,160
"1436","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_7",0.555833333333333,161
"1437","Winnipeg","relative","Canada","large","Winnipeg, MB","Season_4",0.555,128
"1438","Washington DC","downtown","Northeast","large","Washington DC","Season_4",0.554166666666667,129
"1439","Denver","downtown","Southwest","large","Denver, CO","Season_4",0.554,130
"1440","Tulsa","relative","Southwest","medium","Tulsa, OK","Season_5",0.553636363636364,135
"1441","Atlanta","city","Southeast","medium","Atlanta, GA","Season_9",0.55350901160577,160
"1442","Oakland","downtown","Pacific","medium","Oakland, CA","Season_3",0.552857142857143,139
"1443","Calgary","relative","Canada","large","Calgary, AB","Season_1",0.552777777777778,122
"1444","Edmonton","downtown","Canada","large","Edmonton, AB","Season_13",0.552525016639561,44
"1445","Montreal","relative","Canada","large","Montreal, QC","Season_8",0.552460985559252,159
"1446","Raleigh","downtown","Southeast","medium","Raleigh, NC","Season_3",0.552083333333333,140
"1447","Pittsburgh","downtown","Northeast","medium","Pittsburgh, PA","Season_5",0.552,136
"1448","Quebec","relative","Canada","medium","Quebec, QC","Season_6",0.552,155
"1449","Ottawa","relative","Canada","large","Ottawa, ON","Season_2",0.551818181818182,119
"1450","Charlotte","relative","Southeast","large","Charlotte, NC","Season_6",0.551818181818182,156
"1451","Salt Lake City","downtown","Southwest","medium","Salt Lake City, UT","Season_2",0.551818181818182,120
"1452","Tucson","downtown","Southwest","medium","Tucson, AZ","Season_4",0.551666666666667,131
"1453","Edmonton","downtown","Canada","large","Edmonton, AB","Season_11",0.550833700214525,44
"1454","Dallas","relative","Southwest","large","Dallas, TX","Season_4",0.550833333333333,132
"1455","San Jose","relative","Pacific","large","San Jose, CA","Season_2",0.550833333333333,121
"1456","Ottawa","relative","Canada","large","Ottawa, ON","Season_9",0.550605745494569,161
"1457","Halifax","downtown","Canada","medium","Halifax, NS","Season_7",0.55,162
"1458","Indianapolis","relative","Midwest","large","Indianapolis, IN","Season_4",0.55,133
"1459","San Jose","relative","Pacific","large","San Jose, CA","Season_1",0.549583333333333,123
"1460","Kansas City","downtown","Midwest","medium","Kansas City, MO","Season_10",0.549560961643932,37
"1461","Raleigh","relative","Southeast","medium","Raleigh, NC","Season_5",0.548888888888889,137
"1462","Oakland","downtown","Pacific","medium","Oakland, CA","Season_7",0.547777777777778,163
"1463","Minneapolis","relative","Midwest","medium","Minneapolis, MN","Season_7",0.5475,164
"1464","Chicago","downtown","Midwest","large","Chicago, IL","Season_11",0.547472373968572,45
"1465","Tampa","downtown","Southeast","medium","Tampa, FL","Season_1",0.547307692307692,124
"1466","Tulsa","downtown","Southwest","medium","Tulsa, OK","Season_8",0.547302853229705,160
"1467","Toronto","relative","Canada","large","Toronto, ON","Season_1",0.546875,125
"1468","Quebec","downtown","Canada","medium","Quebec, QC","Season_9",0.546696120048932,162
"1469","Jacksonville","downtown","Southeast","large","Jacksonville, FL","Season_5",0.545,138
"1470","Pittsburgh","relative","Northeast","medium","Pittsburgh, PA","Season_1",0.545,126
"1471","Halifax","relative","Canada","medium","Halifax, NS","Season_1",0.544545454545455,127
"1472","Pittsburgh","downtown","Northeast","medium","Pittsburgh, PA","Season_6",0.544545454545455,157
"1473","Miami","downtown","Southeast","medium","Miami, FL","Season_1",0.5445,128
"1474","St Louis","downtown","Midwest","medium","St. Louis, MO","Season_5",0.543846153846154,139
"1475","Pittsburgh","downtown","Northeast","medium","Pittsburgh, PA","Season_9",0.543687750962744,163
"1476","San Jose","relative","Pacific","large","San Jose, CA","Season_5",0.543,140
"1477","Los Angeles","downtown","Pacific","large","Los Angeles, CA","Season_2",0.542222222222222,122
"1478","Ottawa","downtown","Canada","large","Ottawa, ON","Season_13",0.54217104362077,45
"1479","Los Angeles","downtown","Pacific","large","Los Angeles, CA","Season_4",0.540909090909091,134
"1480","Houston","relative","Southwest","large","Houston, TX","Season_5",0.54,141
"1481","New York","downtown","Northeast","large","New York, NY","Season_7",0.54,165
"1482","Kansas City","relative","Midwest","medium","Kansas City, MO","Season_8",0.539747976876067,161
"1483","Sacramento","downtown","Pacific","medium","Sacramento, CA","Season_1",0.539090909090909,129
"1484","Quebec","relative","Canada","medium","Quebec, QC","Season_7",0.53875,166
"1485","Austin","downtown","Southwest","large","Austin, TX","Season_8",0.537898070477289,162
"1486","Cincinnati","downtown","Midwest","medium","Cincinnati, OH","Season_10",0.537555915269013,38
"1487","New Orleans","downtown","Southeast","medium","New Orleans, LA","Season_11",0.537202788766662,46
"1488","Indianapolis","relative","Midwest","large","Indianapolis, IN","Season_5",0.537,142
"1489","Memphis","downtown","Southeast","medium","Memphis, TN","Season_4",0.537,135
"1490","Austin","downtown","Southwest","large","Austin, TX","Season_3",0.536111111111111,141
"1491","Cleveland","relative","Midwest","medium","Cleveland, OH","Season_4",0.535833333333333,136
"1492","Boston","downtown","Northeast","medium","Boston, MA","Season_11",0.535685106614223,47
"1493","Cincinnati","downtown","Midwest","medium","Cincinnati, OH","Season_9",0.535511655875268,164
"1494","Winnipeg","downtown","Canada","large","Winnipeg, MB","Season_13",0.53525689762078,46
"1495","Sacramento","relative","Pacific","medium","Sacramento, CA","Season_2",0.535,123
"1496","Raleigh","downtown","Southeast","medium","Raleigh, NC","Season_7",0.534166666666667,167
"1497","Tulsa","relative","Southwest","medium","Tulsa, OK","Season_1",0.534166666666667,130
"1498","Chicago","relative","Midwest","large","Chicago, IL","Season_6",0.534,158
"1499","Jacksonville","downtown","Southeast","large","Jacksonville, FL","Season_4",0.534,137
"1500","Denver","downtown","Southwest","large","Denver, CO","Season_5",0.533333333333333,143
"1501","Edmonton","downtown","Canada","large","Edmonton, AB","Season_1",0.532777777777778,131
"1502","Jacksonville","downtown","Southeast","large","Jacksonville, FL","Season_1",0.5325,132
"1503","Detroit","downtown","Midwest","medium","Detroit, MI","Season_11",0.532306934746267,48
"1504","Atlanta","relative","Southeast","medium","Atlanta, GA","Season_1",0.531666666666667,133
"1505","St Louis","downtown","Midwest","medium","St. Louis, MO","Season_7",0.531666666666667,168
"1506","Charlotte","downtown","Southeast","large","Charlotte, NC","Season_10",0.531034923107978,39
"1507","Kansas City","downtown","Midwest","medium","Kansas City, MO","Season_9",0.53083686572433,165
"1508","Toronto","relative","Canada","large","Toronto, ON","Season_8",0.530142925021356,163
"1509","Charlotte","downtown","Southeast","large","Charlotte, NC","Season_6",0.53,159
"1510","Washington DC","relative","Northeast","large","Washington DC","Season_4",0.53,138
"1511","Pittsburgh","downtown","Northeast","medium","Pittsburgh, PA","Season_10",0.529369122588687,40
"1512","Austin","downtown","Southwest","large","Austin, TX","Season_12",0.529242235482092,45
"1513","Austin","downtown","Southwest","large","Austin, TX","Season_9",0.528918369104792,166
"1514","San Antonio","downtown","Southwest","large","San Antonio, TX","Season_3",0.528636363636364,142
"1515","New York","downtown","Northeast","large","New York, NY","Season_8",0.528358917430783,164
"1516","Jacksonville","relative","Southeast","large","Jacksonville, FL","Season_1",0.528333333333333,134
"1517","Toronto","relative","Canada","large","Toronto, ON","Season_7",0.527142857142857,169
"1518","Cincinnati","relative","Midwest","medium","Cincinnati, OH","Season_4",0.527,139
"1519","Winnipeg","relative","Canada","large","Winnipeg, MB","Season_8",0.526097592314667,165
"1520","Columbus","downtown","Midwest","large","Columbus, OH","Season_5",0.526,144
"1521","Winnipeg","downtown","Canada","large","Winnipeg, MB","Season_11",0.525421504708909,49
"1522","Austin","downtown","Southwest","large","Austin, TX","Season_13",0.525120020535465,47
"1523","Edmonton","relative","Canada","large","Edmonton, AB","Season_7",0.525,170
"1524","Chicago","downtown","Midwest","large","Chicago, IL","Season_13",0.524360278906526,48
"1525","Kansas City","relative","Midwest","medium","Kansas City, MO","Season_5",0.524166666666667,145
"1526","Philadelphia","relative","Northeast","large","Philadelphia, PA","Season_1",0.524166666666667,135
"1527","Ottawa","downtown","Canada","large","Ottawa, ON","Season_12",0.523972264768613,46
"1528","Sacramento","relative","Pacific","medium","Sacramento, CA","Season_1",0.523846153846154,136
"1529","Boston","downtown","Northeast","medium","Boston, MA","Season_9",0.523475111687101,167
"1530","Tulsa","downtown","Southwest","medium","Tulsa, OK","Season_4",0.523,140
"1531","Tulsa","relative","Southwest","medium","Tulsa, OK","Season_3",0.523,143
"1532","Austin","downtown","Southwest","large","Austin, TX","Season_5",0.522857142857143,146
"1533","Cleveland","relative","Midwest","medium","Cleveland, OH","Season_7",0.522857142857143,171
"1534","Oakland","downtown","Pacific","medium","Oakland, CA","Season_11",0.522816543203267,50
