"","city","normalized_visits_by_total_visits","week","metric","region","metro_size","display_title"
"4641","Chicago",0.26,2021-01-11,"downtown","Midwest","large","Chicago, IL"
"4642","Houston",0.43,2021-01-11,"downtown","Southwest","large","Houston, TX"
"4643","Phoenix",0.98,2021-01-11,"downtown","Southwest","large","Phoenix, AZ"
"4644","Philadelphia",0.38,2021-01-11,"downtown","Northeast","large","Philadelphia, PA"
"4645","San Antonio",0.52,2021-01-11,"downtown","Southwest","large","San Antonio, TX"
"4646","San Diego",0.59,2021-01-11,"downtown","Pacific","large","San Diego, CA"
"4647","Oakland",0.53,2021-01-11,"downtown","Pacific","medium","Oakland, CA"
"4648","Minneapolis",0.34,2021-01-11,"downtown","Midwest","medium","Minneapolis, MN"
"4649","Tulsa",0.51,2021-01-11,"downtown","Southwest","medium","Tulsa, OK"
"4650","Bakersfield",1.09,2021-01-11,"downtown","Pacific","medium","Bakersfield, CA"
"4651","Wichita",0.64,2021-01-11,"downtown","Midwest","medium","Wichita, KS"
"4652","Tampa",0.61,2021-01-11,"downtown","Southeast","medium","Tampa, FL"
"4653","New Orleans",0.32,2021-01-11,"downtown","Southeast","medium","New Orleans, LA"
"4654","Cleveland",0.41,2021-01-11,"downtown","Midwest","medium","Cleveland, OH"
"4655","Dallas",0.45,2021-01-11,"downtown","Southwest","large","Dallas, TX"
"4656","San Jose",0.36,2021-01-11,"downtown","Pacific","large","San Jose, CA"
"4657","Austin",0.5,2021-01-11,"downtown","Southwest","large","Austin, TX"
"4658","Jacksonville",0.59,2021-01-11,"downtown","Southeast","large","Jacksonville, FL"
"4659","Fort Worth",1.34,2021-01-11,"downtown","Southwest","large","Fort Worth, TX"
"4660","Columbus",1.24,2021-01-11,"downtown","Midwest","large","Columbus, OH"
"4661","Indianapolis",0.8,2021-01-11,"downtown","Midwest","large","Indianapolis, IN"
"4662","Charlotte",0.37,2021-01-11,"downtown","Southeast","large","Charlotte, NC"
"4663","San Francisco",0.22,2021-01-11,"downtown","Pacific","large","San Francisco, CA"
"4664","Seattle",0.36,2021-01-11,"downtown","Pacific","large","Seattle, WA"
"4665","Denver",0.49,2021-01-11,"downtown","Southwest","large","Denver, CO"
"4666","Washington DC",0.45,2021-01-11,"downtown","Northeast","large","Washington DC"
"4667","Nashville",0.45,2021-01-11,"downtown","Southeast","large","Nashville, TN"
"4668","Oklahoma City",1.58,2021-01-11,"downtown","Southwest","medium","Oklahoma City, OK"
"4669","El Paso",0.53,2021-01-11,"downtown","Southwest","medium","El Paso, TX"
"4670","Boston",0.32,2021-01-11,"downtown","Northeast","medium","Boston, MA"
"4671","Honolulu",0.89,2021-01-11,"downtown","Pacific","medium","Honolulu, HI"
"4672","Cincinnati",0.51,2021-01-11,"downtown","Midwest","medium","Cincinnati, OH"
"4673","Pittsburgh",0.56,2021-01-11,"downtown","Northeast","medium","Pittsburgh, PA"
"4674","Salt Lake City",0.77,2021-01-11,"downtown","Southwest","medium","Salt Lake City, UT"
"4675","St Louis",0.36,2021-01-11,"downtown","Midwest","medium","St. Louis, MO"
"4676","Orlando",0.65,2021-01-11,"downtown","Southeast","medium","Orlando, FL"
"4677","Toronto",0.31,2021-01-11,"downtown","Canada","large","Toronto, ON"
"4678","Montreal",0.25,2021-01-11,"downtown","Canada","large","Montreal, QC"
"4679","Fresno",0.82,2021-01-11,"downtown","Pacific","medium","Fresno, CA"
"4680","Sacramento",0.42,2021-01-11,"downtown","Pacific","medium","Sacramento, CA"
"4681","Kansas City",0.41,2021-01-11,"downtown","Midwest","medium","Kansas City, MO"
"4682","Atlanta",0.37,2021-01-11,"downtown","Southeast","medium","Atlanta, GA"
"4683","Omaha",0.42,2021-01-11,"downtown","Midwest","medium","Omaha, NE"
"4684","Colorado Springs",0.61,2021-01-11,"downtown","Southwest","medium","Colorado Springs, CO"
"4685","Raleigh",0.37,2021-01-11,"downtown","Southeast","medium","Raleigh, NC"
"4686","Miami",0.63,2021-01-11,"downtown","Southeast","medium","Miami, FL"
"4687","Calgary",0.32,2021-01-18,"downtown","Canada","large","Calgary, AB"
"4688","Ottawa",0.3,2021-01-18,"downtown","Canada","large","Ottawa, ON"
"4689","Edmonton",0.34,2021-01-18,"downtown","Canada","large","Edmonton, AB"
"4690","Mississauga",0.65,2021-01-18,"downtown","Canada","medium","Mississauga, ON"
"4691","Winnipeg",0.36,2021-01-18,"downtown","Canada","large","Winnipeg, MB"
"4692","Vancouver",0.36,2021-01-18,"downtown","Canada","medium","Vancouver, BC"
"4693","Quebec",0.35,2021-01-18,"downtown","Canada","medium","Quebec, QC"
"4694","Halifax",0.67,2021-01-18,"downtown","Canada","medium","Halifax, NS"
"4695","London",0.34,2021-01-18,"downtown","Canada","medium","London, ON"
"4696","Portland",0.29,2021-01-18,"downtown","Pacific","medium","Portland, OR"
"4697","Las Vegas",0.67,2021-01-18,"downtown","Southwest","medium","Las Vegas, NV"
"4698","Detroit",0.2,2021-01-18,"downtown","Midwest","medium","Detroit, MI"
"4699","Memphis",0.6,2021-01-18,"downtown","Southeast","medium","Memphis, TN"
"4700","Louisville",0.37,2021-01-18,"downtown","Midwest","medium","Louisville, KY"
"4701","Baltimore",0.55,2021-01-18,"downtown","Northeast","medium","Baltimore, MD"
"4702","Milwaukee",0.59,2021-01-18,"downtown","Midwest","medium","Milwaukee, WI"
"4703","Albuquerque",0.59,2021-01-18,"downtown","Southwest","medium","Albuquerque, NM"
"4704","Tucson",0.43,2021-01-18,"downtown","Southwest","medium","Tucson, AZ"
"4705","New York",0.27,2021-01-18,"downtown","Northeast","large","New York, NY"
"4706","Los Angeles",0.42,2021-01-18,"downtown","Pacific","large","Los Angeles, CA"
"4707","Chicago",0.22,2021-01-18,"downtown","Midwest","large","Chicago, IL"
"4708","Houston",0.36,2021-01-18,"downtown","Southwest","large","Houston, TX"
"4709","Phoenix",0.75,2021-01-18,"downtown","Southwest","large","Phoenix, AZ"
"4710","Philadelphia",0.34,2021-01-18,"downtown","Northeast","large","Philadelphia, PA"
"4711","San Antonio",0.36,2021-01-18,"downtown","Southwest","large","San Antonio, TX"
"4712","San Diego",0.5,2021-01-18,"downtown","Pacific","large","San Diego, CA"
"4713","Oakland",0.43,2021-01-18,"downtown","Pacific","medium","Oakland, CA"
"4714","Minneapolis",0.32,2021-01-18,"downtown","Midwest","medium","Minneapolis, MN"
"4715","Tulsa",0.43,2021-01-18,"downtown","Southwest","medium","Tulsa, OK"
"4716","Bakersfield",0.85,2021-01-18,"downtown","Pacific","medium","Bakersfield, CA"
"4717","Wichita",0.6,2021-01-18,"downtown","Midwest","medium","Wichita, KS"
"4718","Tampa",0.7,2021-01-18,"downtown","Southeast","medium","Tampa, FL"
"4719","New Orleans",0.24,2021-01-18,"downtown","Southeast","medium","New Orleans, LA"
"4720","Cleveland",0.32,2021-01-18,"downtown","Midwest","medium","Cleveland, OH"
"4721","Dallas",0.37,2021-01-18,"downtown","Southwest","large","Dallas, TX"
"4722","San Jose",0.28,2021-01-18,"downtown","Pacific","large","San Jose, CA"
"4723","Austin",0.44,2021-01-18,"downtown","Southwest","large","Austin, TX"
"4724","Jacksonville",0.59,2021-01-18,"downtown","Southeast","large","Jacksonville, FL"
"4725","Fort Worth",0.48,2021-01-18,"downtown","Southwest","large","Fort Worth, TX"
"4726","Columbus",1.32,2021-01-18,"downtown","Midwest","large","Columbus, OH"
"4727","Indianapolis",0.31,2021-01-18,"downtown","Midwest","large","Indianapolis, IN"
"4728","Charlotte",0.24,2021-01-18,"downtown","Southeast","large","Charlotte, NC"
"4729","San Francisco",0.18,2021-01-18,"downtown","Pacific","large","San Francisco, CA"
"4730","Seattle",0.35,2021-01-18,"downtown","Pacific","large","Seattle, WA"
"4731","Denver",0.53,2021-01-18,"downtown","Southwest","large","Denver, CO"
"4732","Washington DC",0.42,2021-01-18,"downtown","Northeast","large","Washington DC"
"4733","Nashville",0.37,2021-01-18,"downtown","Southeast","large","Nashville, TN"
"4734","Oklahoma City",0.77,2021-01-18,"downtown","Southwest","medium","Oklahoma City, OK"
"4735","El Paso",0.48,2021-01-18,"downtown","Southwest","medium","El Paso, TX"
"4736","Boston",0.28,2021-01-18,"downtown","Northeast","medium","Boston, MA"
"4737","Honolulu",0.76,2021-01-18,"downtown","Pacific","medium","Honolulu, HI"
"4738","Cincinnati",0.43,2021-01-18,"downtown","Midwest","medium","Cincinnati, OH"
"4739","Pittsburgh",0.47,2021-01-18,"downtown","Northeast","medium","Pittsburgh, PA"
"4740","Salt Lake City",0.86,2021-01-18,"downtown","Southwest","medium","Salt Lake City, UT"
"4741","St Louis",0.32,2021-01-18,"downtown","Midwest","medium","St. Louis, MO"
"4742","Orlando",0.76,2021-01-18,"downtown","Southeast","medium","Orlando, FL"
"4743","Toronto",0.28,2021-01-18,"downtown","Canada","large","Toronto, ON"
"4744","Montreal",0.24,2021-01-18,"downtown","Canada","large","Montreal, QC"
"4745","Fresno",0.7,2021-01-18,"downtown","Pacific","medium","Fresno, CA"
"4746","Sacramento",0.4,2021-01-18,"downtown","Pacific","medium","Sacramento, CA"
"4747","Kansas City",0.37,2021-01-18,"downtown","Midwest","medium","Kansas City, MO"
"4748","Atlanta",0.22,2021-01-18,"downtown","Southeast","medium","Atlanta, GA"
"4749","Omaha",0.48,2021-01-18,"downtown","Midwest","medium","Omaha, NE"
"4750","Colorado Springs",0.58,2021-01-18,"downtown","Southwest","medium","Colorado Springs, CO"
"4751","Raleigh",0.28,2021-01-18,"downtown","Southeast","medium","Raleigh, NC"
"4752","Miami",0.51,2021-01-18,"downtown","Southeast","medium","Miami, FL"
"4753","Calgary",0.35,2021-01-25,"downtown","Canada","large","Calgary, AB"
"4754","Ottawa",0.34,2021-01-25,"downtown","Canada","large","Ottawa, ON"
"4755","Edmonton",0.36,2021-01-25,"downtown","Canada","large","Edmonton, AB"
"4756","Mississauga",0.63,2021-01-25,"downtown","Canada","medium","Mississauga, ON"
"4757","Winnipeg",0.39,2021-01-25,"downtown","Canada","large","Winnipeg, MB"
"4758","Vancouver",0.36,2021-01-25,"downtown","Canada","medium","Vancouver, BC"
"4759","Quebec",0.39,2021-01-25,"downtown","Canada","medium","Quebec, QC"
"4760","Halifax",0.54,2021-01-25,"downtown","Canada","medium","Halifax, NS"
"4761","London",0.3,2021-01-25,"downtown","Canada","medium","London, ON"
"4762","Portland",0.38,2021-01-25,"downtown","Pacific","medium","Portland, OR"
"4763","Las Vegas",0.75,2021-01-25,"downtown","Southwest","medium","Las Vegas, NV"
"4764","Detroit",0.16,2021-01-25,"downtown","Midwest","medium","Detroit, MI"
"4765","Memphis",0.57,2021-01-25,"downtown","Southeast","medium","Memphis, TN"
"4766","Louisville",0.43,2021-01-25,"downtown","Midwest","medium","Louisville, KY"
"4767","Baltimore",0.61,2021-01-25,"downtown","Northeast","medium","Baltimore, MD"
"4768","Milwaukee",0.59,2021-01-25,"downtown","Midwest","medium","Milwaukee, WI"
"4769","Albuquerque",0.71,2021-01-25,"downtown","Southwest","medium","Albuquerque, NM"
"4770","Tucson",0.53,2021-01-25,"downtown","Southwest","medium","Tucson, AZ"
"4771","New York",0.32,2021-01-25,"downtown","Northeast","large","New York, NY"
"4772","Los Angeles",0.49,2021-01-25,"downtown","Pacific","large","Los Angeles, CA"
"4773","Chicago",0.27,2021-01-25,"downtown","Midwest","large","Chicago, IL"
"4774","Houston",0.44,2021-01-25,"downtown","Southwest","large","Houston, TX"
"4775","Phoenix",0.76,2021-01-25,"downtown","Southwest","large","Phoenix, AZ"
"4776","Philadelphia",0.4,2021-01-25,"downtown","Northeast","large","Philadelphia, PA"
"4777","San Antonio",0.43,2021-01-25,"downtown","Southwest","large","San Antonio, TX"
"4778","San Diego",0.54,2021-01-25,"downtown","Pacific","large","San Diego, CA"
"4779","Oakland",0.41,2021-01-25,"downtown","Pacific","medium","Oakland, CA"
"4780","Minneapolis",0.36,2021-01-25,"downtown","Midwest","medium","Minneapolis, MN"
"4781","Tulsa",0.5,2021-01-25,"downtown","Southwest","medium","Tulsa, OK"
"4782","Bakersfield",1.06,2021-01-25,"downtown","Pacific","medium","Bakersfield, CA"
"4783","Wichita",0.69,2021-01-25,"downtown","Midwest","medium","Wichita, KS"
"4784","Tampa",0.85,2021-01-25,"downtown","Southeast","medium","Tampa, FL"
"4785","New Orleans",0.36,2021-01-25,"downtown","Southeast","medium","New Orleans, LA"
"4786","Cleveland",0.39,2021-01-25,"downtown","Midwest","medium","Cleveland, OH"
"4787","Dallas",0.39,2021-01-25,"downtown","Southwest","large","Dallas, TX"
"4788","San Jose",0.4,2021-01-25,"downtown","Pacific","large","San Jose, CA"
"4789","Austin",0.47,2021-01-25,"downtown","Southwest","large","Austin, TX"
"4790","Jacksonville",0.49,2021-01-25,"downtown","Southeast","large","Jacksonville, FL"
"4791","Fort Worth",0.85,2021-01-25,"downtown","Southwest","large","Fort Worth, TX"
"4792","Columbus",1,2021-01-25,"downtown","Midwest","large","Columbus, OH"
"4793","Indianapolis",0.51,2021-01-25,"downtown","Midwest","large","Indianapolis, IN"
"4794","Charlotte",0.35,2021-01-25,"downtown","Southeast","large","Charlotte, NC"
"4795","San Francisco",0.21,2021-01-25,"downtown","Pacific","large","San Francisco, CA"
"4796","Seattle",0.38,2021-01-25,"downtown","Pacific","large","Seattle, WA"
"4797","Denver",0.52,2021-01-25,"downtown","Southwest","large","Denver, CO"
"4798","Washington DC",0.64,2021-01-25,"downtown","Northeast","large","Washington DC"
"4799","Nashville",0.42,2021-01-25,"downtown","Southeast","large","Nashville, TN"
"4800","Oklahoma City",0.54,2021-01-25,"downtown","Southwest","medium","Oklahoma City, OK"
"4801","El Paso",0.54,2021-01-25,"downtown","Southwest","medium","El Paso, TX"
"4802","Boston",0.33,2021-01-25,"downtown","Northeast","medium","Boston, MA"
"4803","Honolulu",0.9,2021-01-25,"downtown","Pacific","medium","Honolulu, HI"
"4804","Cincinnati",0.42,2021-01-25,"downtown","Midwest","medium","Cincinnati, OH"
"4805","Pittsburgh",0.49,2021-01-25,"downtown","Northeast","medium","Pittsburgh, PA"
"4806","Salt Lake City",0.7,2021-01-25,"downtown","Southwest","medium","Salt Lake City, UT"
"4807","St Louis",0.22,2021-01-25,"downtown","Midwest","medium","St. Louis, MO"
"4808","Orlando",0.54,2021-01-25,"downtown","Southeast","medium","Orlando, FL"
"4809","Toronto",0.28,2021-01-25,"downtown","Canada","large","Toronto, ON"
"4810","Montreal",0.24,2021-01-25,"downtown","Canada","large","Montreal, QC"
"4811","Fresno",0.93,2021-01-25,"downtown","Pacific","medium","Fresno, CA"
"4812","Sacramento",0.5,2021-01-25,"downtown","Pacific","medium","Sacramento, CA"
"4813","Kansas City",0.46,2021-01-25,"downtown","Midwest","medium","Kansas City, MO"
"4814","Atlanta",0.3,2021-01-25,"downtown","Southeast","medium","Atlanta, GA"
"4815","Omaha",0.98,2021-01-25,"downtown","Midwest","medium","Omaha, NE"
"4816","Colorado Springs",0.62,2021-01-25,"downtown","Southwest","medium","Colorado Springs, CO"
"4817","Raleigh",0.36,2021-01-25,"downtown","Southeast","medium","Raleigh, NC"
"4818","Miami",0.57,2021-01-25,"downtown","Southeast","medium","Miami, FL"
"4819","Calgary",0.4,2021-02-01,"downtown","Canada","large","Calgary, AB"
"4820","Ottawa",0.36,2021-02-01,"downtown","Canada","large","Ottawa, ON"
"4821","Edmonton",0.42,2021-02-01,"downtown","Canada","large","Edmonton, AB"
"4822","Mississauga",0.7,2021-02-01,"downtown","Canada","medium","Mississauga, ON"
"4823","Winnipeg",0.45,2021-02-01,"downtown","Canada","large","Winnipeg, MB"
"4824","Vancouver",0.38,2021-02-01,"downtown","Canada","medium","Vancouver, BC"
"4825","Quebec",0.42,2021-02-01,"downtown","Canada","medium","Quebec, QC"
"4826","Halifax",0.58,2021-02-01,"downtown","Canada","medium","Halifax, NS"
"4827","London",0.38,2021-02-01,"downtown","Canada","medium","London, ON"
"4828","Portland",0.38,2021-02-01,"downtown","Pacific","medium","Portland, OR"
"4829","Las Vegas",0.83,2021-02-01,"downtown","Southwest","medium","Las Vegas, NV"
"4830","Detroit",0.3,2021-02-01,"downtown","Midwest","medium","Detroit, MI"
"4831","Memphis",0.56,2021-02-01,"downtown","Southeast","medium","Memphis, TN"
"4832","Louisville",0.43,2021-02-01,"downtown","Midwest","medium","Louisville, KY"
"4833","Baltimore",0.57,2021-02-01,"downtown","Northeast","medium","Baltimore, MD"
"4834","Milwaukee",0.63,2021-02-01,"downtown","Midwest","medium","Milwaukee, WI"
"4835","Albuquerque",0.67,2021-02-01,"downtown","Southwest","medium","Albuquerque, NM"
"4836","Tucson",0.52,2021-02-01,"downtown","Southwest","medium","Tucson, AZ"
"4837","New York",0.29,2021-02-01,"downtown","Northeast","large","New York, NY"
"4838","Los Angeles",0.54,2021-02-01,"downtown","Pacific","large","Los Angeles, CA"
"4839","Chicago",0.3,2021-02-01,"downtown","Midwest","large","Chicago, IL"
"4840","Houston",0.39,2021-02-01,"downtown","Southwest","large","Houston, TX"
"4841","Phoenix",0.57,2021-02-01,"downtown","Southwest","large","Phoenix, AZ"
"4842","Philadelphia",0.49,2021-02-01,"downtown","Northeast","large","Philadelphia, PA"
"4843","San Antonio",0.36,2021-02-01,"downtown","Southwest","large","San Antonio, TX"
"4844","San Diego",0.61,2021-02-01,"downtown","Pacific","large","San Diego, CA"
"4845","Oakland",0.46,2021-02-01,"downtown","Pacific","medium","Oakland, CA"
"4846","Minneapolis",0.34,2021-02-01,"downtown","Midwest","medium","Minneapolis, MN"
"4847","Tulsa",0.75,2021-02-01,"downtown","Southwest","medium","Tulsa, OK"
"4848","Bakersfield",1.05,2021-02-01,"downtown","Pacific","medium","Bakersfield, CA"
"4849","Wichita",0.84,2021-02-01,"downtown","Midwest","medium","Wichita, KS"
"4850","Tampa",1.17,2021-02-01,"downtown","Southeast","medium","Tampa, FL"
"4851","New Orleans",0.37,2021-02-01,"downtown","Southeast","medium","New Orleans, LA"
"4852","Cleveland",0.38,2021-02-01,"downtown","Midwest","medium","Cleveland, OH"
"4853","Dallas",0.44,2021-02-01,"downtown","Southwest","large","Dallas, TX"
"4854","San Jose",0.4,2021-02-01,"downtown","Pacific","large","San Jose, CA"
"4855","Austin",0.45,2021-02-01,"downtown","Southwest","large","Austin, TX"
"4856","Jacksonville",0.55,2021-02-01,"downtown","Southeast","large","Jacksonville, FL"
"4857","Fort Worth",0.59,2021-02-01,"downtown","Southwest","large","Fort Worth, TX"
"4858","Columbus",0.98,2021-02-01,"downtown","Midwest","large","Columbus, OH"
"4859","Indianapolis",0.48,2021-02-01,"downtown","Midwest","large","Indianapolis, IN"
"4860","Charlotte",0.33,2021-02-01,"downtown","Southeast","large","Charlotte, NC"
"4861","San Francisco",0.19,2021-02-01,"downtown","Pacific","large","San Francisco, CA"
"4862","Seattle",0.38,2021-02-01,"downtown","Pacific","large","Seattle, WA"
"4863","Denver",0.47,2021-02-01,"downtown","Southwest","large","Denver, CO"
"4864","Washington DC",0.68,2021-02-01,"downtown","Northeast","large","Washington DC"
"4865","Nashville",0.53,2021-02-01,"downtown","Southeast","large","Nashville, TN"
"4866","Oklahoma City",1.38,2021-02-01,"downtown","Southwest","medium","Oklahoma City, OK"
"4867","El Paso",0.65,2021-02-01,"downtown","Southwest","medium","El Paso, TX"
"4868","Boston",0.29,2021-02-01,"downtown","Northeast","medium","Boston, MA"
"4869","Honolulu",0.83,2021-02-01,"downtown","Pacific","medium","Honolulu, HI"
"4870","Cincinnati",0.46,2021-02-01,"downtown","Midwest","medium","Cincinnati, OH"
"4871","Pittsburgh",0.49,2021-02-01,"downtown","Northeast","medium","Pittsburgh, PA"
"4872","Salt Lake City",0.66,2021-02-01,"downtown","Southwest","medium","Salt Lake City, UT"
"4873","St Louis",0.62,2021-02-01,"downtown","Midwest","medium","St. Louis, MO"
"4874","Orlando",0.65,2021-02-01,"downtown","Southeast","medium","Orlando, FL"
