"","city","normalized_visits_by_total_visits","week","metric","region","metro_size","display_title"
"11549","Vancouver",0.66,2020-10-05,"relative","Canada","medium","Vancouver, BC"
"11550","Quebec",0.41,2020-10-05,"relative","Canada","medium","Quebec, QC"
"11551","Halifax",0.36,2020-10-05,"relative","Canada","medium","Halifax, NS"
"11552","London",0.52,2020-10-05,"relative","Canada","medium","London, ON"
"11553","San Francisco",0.44,2020-10-05,"relative","Pacific","large","San Francisco, CA"
"11554","Seattle",0.62,2020-10-05,"relative","Pacific","large","Seattle, WA"
"11555","Denver",0.68,2020-10-05,"relative","Southwest","large","Denver, CO"
"11556","Washington DC",0.87,2020-10-05,"relative","Northeast","large","Washington DC"
"11557","Nashville",0.71,2020-10-05,"relative","Southeast","large","Nashville, TN"
"11558","Oklahoma City",1.06,2020-10-05,"relative","Southwest","medium","Oklahoma City, OK"
"11559","El Paso",0.8,2020-10-05,"relative","Southwest","medium","El Paso, TX"
"11560","Boston",0.58,2020-10-05,"relative","Northeast","medium","Boston, MA"
"11561","Honolulu",1.02,2020-10-05,"relative","Pacific","medium","Honolulu, HI"
"11562","Cincinnati",0.66,2020-10-05,"relative","Midwest","medium","Cincinnati, OH"
"11563","Pittsburgh",0.61,2020-10-05,"relative","Northeast","medium","Pittsburgh, PA"
"11564","Salt Lake City",0.77,2020-10-05,"relative","Southwest","medium","Salt Lake City, UT"
"11565","St Louis",0.56,2020-10-05,"relative","Midwest","medium","St. Louis, MO"
"11566","Orlando",0.22,2020-10-05,"relative","Southeast","medium","Orlando, FL"
"11567","Toronto",0.46,2020-10-05,"relative","Canada","large","Toronto, ON"
"11568","Montreal",0.43,2020-10-05,"relative","Canada","large","Montreal, QC"
"11569","New York",0.43,2020-10-05,"relative","Northeast","large","New York, NY"
"11570","Los Angeles",0.84,2020-10-05,"relative","Pacific","large","Los Angeles, CA"
"11571","Chicago",0.49,2020-10-05,"relative","Midwest","large","Chicago, IL"
"11572","Houston",0.54,2020-10-05,"relative","Southwest","large","Houston, TX"
"11573","Phoenix",0.48,2020-10-05,"relative","Southwest","large","Phoenix, AZ"
"11574","Philadelphia",0.61,2020-10-05,"relative","Northeast","large","Philadelphia, PA"
"11575","San Antonio",0.71,2020-10-05,"relative","Southwest","large","San Antonio, TX"
"11576","San Diego",0.92,2020-10-05,"relative","Pacific","large","San Diego, CA"
"11577","Oakland",0.93,2020-10-05,"relative","Pacific","medium","Oakland, CA"
"11578","Minneapolis",0.48,2020-10-05,"relative","Midwest","medium","Minneapolis, MN"
"11579","Tulsa",0.59,2020-10-05,"relative","Southwest","medium","Tulsa, OK"
"11580","Bakersfield",0.93,2020-10-05,"relative","Pacific","medium","Bakersfield, CA"
"11581","Wichita",0.83,2020-10-05,"relative","Midwest","medium","Wichita, KS"
"11582","Tampa",0.69,2020-10-05,"relative","Southeast","medium","Tampa, FL"
"11583","New Orleans",0.54,2020-10-05,"relative","Southeast","medium","New Orleans, LA"
"11584","Cleveland",0.3,2020-10-05,"relative","Midwest","medium","Cleveland, OH"
"11585","Fresno",0.8,2020-10-05,"relative","Pacific","medium","Fresno, CA"
"11586","Sacramento",0.69,2020-10-05,"relative","Pacific","medium","Sacramento, CA"
"11587","Kansas City",0.58,2020-10-05,"relative","Midwest","medium","Kansas City, MO"
"11588","Atlanta",0.53,2020-10-05,"relative","Southeast","medium","Atlanta, GA"
"11589","Omaha",0.73,2020-10-05,"relative","Midwest","medium","Omaha, NE"
"11590","Colorado Springs",0.71,2020-10-05,"relative","Southwest","medium","Colorado Springs, CO"
"11591","Raleigh",0.64,2020-10-05,"relative","Southeast","medium","Raleigh, NC"
"11592","Miami",1.02,2020-10-05,"relative","Southeast","medium","Miami, FL"
"11593","Dallas",0.8,2020-10-05,"relative","Southwest","large","Dallas, TX"
"11594","San Jose",0.75,2020-10-05,"relative","Pacific","large","San Jose, CA"
"11595","Austin",0.67,2020-10-05,"relative","Southwest","large","Austin, TX"
"11596","Jacksonville",0.5,2020-10-05,"relative","Southeast","large","Jacksonville, FL"
"11597","Fort Worth",0.73,2020-10-05,"relative","Southwest","large","Fort Worth, TX"
"11598","Columbus",0.32,2020-10-05,"relative","Midwest","large","Columbus, OH"
"11599","Indianapolis",0.51,2020-10-05,"relative","Midwest","large","Indianapolis, IN"
"11600","Charlotte",0.47,2020-10-05,"relative","Southeast","large","Charlotte, NC"
"11601","Portland",0.42,2020-10-12,"relative","Pacific","medium","Portland, OR"
"11602","Las Vegas",0.85,2020-10-12,"relative","Southwest","medium","Las Vegas, NV"
"11603","Detroit",0.49,2020-10-12,"relative","Midwest","medium","Detroit, MI"
"11604","Memphis",0.7,2020-10-12,"relative","Southeast","medium","Memphis, TN"
"11605","Louisville",0.37,2020-10-12,"relative","Midwest","medium","Louisville, KY"
"11606","Baltimore",0.59,2020-10-12,"relative","Northeast","medium","Baltimore, MD"
"11607","Milwaukee",0.71,2020-10-12,"relative","Midwest","medium","Milwaukee, WI"
"11608","Albuquerque",0.82,2020-10-12,"relative","Southwest","medium","Albuquerque, NM"
"11609","Tucson",0.51,2020-10-12,"relative","Southwest","medium","Tucson, AZ"
"11610","Calgary",0.51,2020-10-12,"relative","Canada","large","Calgary, AB"
"11611","Ottawa",0.39,2020-10-12,"relative","Canada","large","Ottawa, ON"
"11612","Edmonton",0.54,2020-10-12,"relative","Canada","large","Edmonton, AB"
"11613","Mississauga",0.86,2020-10-12,"relative","Canada","medium","Mississauga, ON"
"11614","Winnipeg",0.48,2020-10-12,"relative","Canada","large","Winnipeg, MB"
"11615","Vancouver",0.65,2020-10-12,"relative","Canada","medium","Vancouver, BC"
"11616","Quebec",0.36,2020-10-12,"relative","Canada","medium","Quebec, QC"
"11617","Halifax",0.43,2020-10-12,"relative","Canada","medium","Halifax, NS"
"11618","London",0.57,2020-10-12,"relative","Canada","medium","London, ON"
"11619","San Francisco",0.42,2020-10-12,"relative","Pacific","large","San Francisco, CA"
"11620","Seattle",0.61,2020-10-12,"relative","Pacific","large","Seattle, WA"
"11621","Denver",0.63,2020-10-12,"relative","Southwest","large","Denver, CO"
"11622","Washington DC",0.67,2020-10-12,"relative","Northeast","large","Washington DC"
"11623","Nashville",0.51,2020-10-12,"relative","Southeast","large","Nashville, TN"
"11624","Oklahoma City",1.23,2020-10-12,"relative","Southwest","medium","Oklahoma City, OK"
"11625","El Paso",0.7,2020-10-12,"relative","Southwest","medium","El Paso, TX"
"11626","Boston",0.54,2020-10-12,"relative","Northeast","medium","Boston, MA"
"11627","Honolulu",0.97,2020-10-12,"relative","Pacific","medium","Honolulu, HI"
"11628","Cincinnati",0.49,2020-10-12,"relative","Midwest","medium","Cincinnati, OH"
"11629","Pittsburgh",0.6,2020-10-12,"relative","Northeast","medium","Pittsburgh, PA"
"11630","Salt Lake City",0.92,2020-10-12,"relative","Southwest","medium","Salt Lake City, UT"
"11631","St Louis",0.44,2020-10-12,"relative","Midwest","medium","St. Louis, MO"
"11632","Orlando",0.43,2020-10-12,"relative","Southeast","medium","Orlando, FL"
"11633","Toronto",0.46,2020-10-12,"relative","Canada","large","Toronto, ON"
"11634","Montreal",0.42,2020-10-12,"relative","Canada","large","Montreal, QC"
"11635","New York",0.39,2020-10-12,"relative","Northeast","large","New York, NY"
"11636","Los Angeles",0.78,2020-10-12,"relative","Pacific","large","Los Angeles, CA"
"11637","Chicago",0.42,2020-10-12,"relative","Midwest","large","Chicago, IL"
"11638","Houston",0.47,2020-10-12,"relative","Southwest","large","Houston, TX"
"11639","Phoenix",0.72,2020-10-12,"relative","Southwest","large","Phoenix, AZ"
"11640","Philadelphia",0.55,2020-10-12,"relative","Northeast","large","Philadelphia, PA"
"11641","San Antonio",0.61,2020-10-12,"relative","Southwest","large","San Antonio, TX"
"11642","San Diego",0.82,2020-10-12,"relative","Pacific","large","San Diego, CA"
"11643","Oakland",0.69,2020-10-12,"relative","Pacific","medium","Oakland, CA"
"11644","Minneapolis",0.37,2020-10-12,"relative","Midwest","medium","Minneapolis, MN"
"11645","Tulsa",0.48,2020-10-12,"relative","Southwest","medium","Tulsa, OK"
"11646","Bakersfield",0.89,2020-10-12,"relative","Pacific","medium","Bakersfield, CA"
"11647","Wichita",0.67,2020-10-12,"relative","Midwest","medium","Wichita, KS"
"11648","Tampa",0.73,2020-10-12,"relative","Southeast","medium","Tampa, FL"
"11649","New Orleans",0.58,2020-10-12,"relative","Southeast","medium","New Orleans, LA"
"11650","Cleveland",0.37,2020-10-12,"relative","Midwest","medium","Cleveland, OH"
"11651","Fresno",0.7,2020-10-12,"relative","Pacific","medium","Fresno, CA"
"11652","Sacramento",0.61,2020-10-12,"relative","Pacific","medium","Sacramento, CA"
"11653","Kansas City",0.61,2020-10-12,"relative","Midwest","medium","Kansas City, MO"
"11654","Atlanta",0.44,2020-10-12,"relative","Southeast","medium","Atlanta, GA"
"11655","Omaha",0.66,2020-10-12,"relative","Midwest","medium","Omaha, NE"
"11656","Colorado Springs",0.72,2020-10-12,"relative","Southwest","medium","Colorado Springs, CO"
"11657","Raleigh",0.69,2020-10-12,"relative","Southeast","medium","Raleigh, NC"
"11658","Miami",0.86,2020-10-12,"relative","Southeast","medium","Miami, FL"
"11659","Dallas",0.6,2020-10-12,"relative","Southwest","large","Dallas, TX"
"11660","San Jose",0.66,2020-10-12,"relative","Pacific","large","San Jose, CA"
"11661","Austin",0.64,2020-10-12,"relative","Southwest","large","Austin, TX"
"11662","Jacksonville",0.42,2020-10-12,"relative","Southeast","large","Jacksonville, FL"
"11663","Fort Worth",0.66,2020-10-12,"relative","Southwest","large","Fort Worth, TX"
"11664","Columbus",0.79,2020-10-12,"relative","Midwest","large","Columbus, OH"
"11665","Indianapolis",0.48,2020-10-12,"relative","Midwest","large","Indianapolis, IN"
"11666","Charlotte",0.6,2020-10-12,"relative","Southeast","large","Charlotte, NC"
"11667","Portland",0.44,2020-10-19,"relative","Pacific","medium","Portland, OR"
"11668","Las Vegas",0.87,2020-10-19,"relative","Southwest","medium","Las Vegas, NV"
"11669","Detroit",0.37,2020-10-19,"relative","Midwest","medium","Detroit, MI"
"11670","Memphis",0.75,2020-10-19,"relative","Southeast","medium","Memphis, TN"
"11671","Louisville",0.46,2020-10-19,"relative","Midwest","medium","Louisville, KY"
"11672","Baltimore",0.63,2020-10-19,"relative","Northeast","medium","Baltimore, MD"
"11673","Milwaukee",0.87,2020-10-19,"relative","Midwest","medium","Milwaukee, WI"
"11674","Albuquerque",0.73,2020-10-19,"relative","Southwest","medium","Albuquerque, NM"
"11675","Tucson",0.65,2020-10-19,"relative","Southwest","medium","Tucson, AZ"
"11676","Calgary",0.52,2020-10-19,"relative","Canada","large","Calgary, AB"
"11677","Ottawa",0.43,2020-10-19,"relative","Canada","large","Ottawa, ON"
"11678","Edmonton",0.55,2020-10-19,"relative","Canada","large","Edmonton, AB"
"11679","Mississauga",0.87,2020-10-19,"relative","Canada","medium","Mississauga, ON"
"11680","Winnipeg",0.48,2020-10-19,"relative","Canada","large","Winnipeg, MB"
"11681","Vancouver",0.68,2020-10-19,"relative","Canada","medium","Vancouver, BC"
"11682","Quebec",0.39,2020-10-19,"relative","Canada","medium","Quebec, QC"
"11683","Halifax",0.52,2020-10-19,"relative","Canada","medium","Halifax, NS"
"11684","London",0.58,2020-10-19,"relative","Canada","medium","London, ON"
"11685","San Francisco",0.44,2020-10-19,"relative","Pacific","large","San Francisco, CA"
"11686","Seattle",0.68,2020-10-19,"relative","Pacific","large","Seattle, WA"
"11687","Denver",0.62,2020-10-19,"relative","Southwest","large","Denver, CO"
"11688","Washington DC",2.08,2020-10-19,"relative","Northeast","large","Washington DC"
"11689","Nashville",0.57,2020-10-19,"relative","Southeast","large","Nashville, TN"
"11690","Oklahoma City",0.84,2020-10-19,"relative","Southwest","medium","Oklahoma City, OK"
"11691","El Paso",0.79,2020-10-19,"relative","Southwest","medium","El Paso, TX"
"11692","Boston",0.57,2020-10-19,"relative","Northeast","medium","Boston, MA"
"11693","Honolulu",0.96,2020-10-19,"relative","Pacific","medium","Honolulu, HI"
"11694","Cincinnati",0.63,2020-10-19,"relative","Midwest","medium","Cincinnati, OH"
"11695","Pittsburgh",0.64,2020-10-19,"relative","Northeast","medium","Pittsburgh, PA"
"11696","Salt Lake City",0.93,2020-10-19,"relative","Southwest","medium","Salt Lake City, UT"
"11697","St Louis",0.32,2020-10-19,"relative","Midwest","medium","St. Louis, MO"
"11698","Orlando",0.86,2020-10-19,"relative","Southeast","medium","Orlando, FL"
"11699","Toronto",0.47,2020-10-19,"relative","Canada","large","Toronto, ON"
"11700","Montreal",0.47,2020-10-19,"relative","Canada","large","Montreal, QC"
"11701","New York",0.41,2020-10-19,"relative","Northeast","large","New York, NY"
"11702","Los Angeles",0.78,2020-10-19,"relative","Pacific","large","Los Angeles, CA"
"11703","Chicago",0.46,2020-10-19,"relative","Midwest","large","Chicago, IL"
"11704","Houston",0.6,2020-10-19,"relative","Southwest","large","Houston, TX"
"11705","Phoenix",0.69,2020-10-19,"relative","Southwest","large","Phoenix, AZ"
"11706","Philadelphia",0.58,2020-10-19,"relative","Northeast","large","Philadelphia, PA"
"11707","San Antonio",0.61,2020-10-19,"relative","Southwest","large","San Antonio, TX"
"11708","San Diego",0.8,2020-10-19,"relative","Pacific","large","San Diego, CA"
"11709","Oakland",0.66,2020-10-19,"relative","Pacific","medium","Oakland, CA"
"11710","Minneapolis",0.47,2020-10-19,"relative","Midwest","medium","Minneapolis, MN"
"11711","Tulsa",0.55,2020-10-19,"relative","Southwest","medium","Tulsa, OK"
"11712","Bakersfield",0.89,2020-10-19,"relative","Pacific","medium","Bakersfield, CA"
"11713","Wichita",0.77,2020-10-19,"relative","Midwest","medium","Wichita, KS"
"11714","Tampa",0.88,2020-10-19,"relative","Southeast","medium","Tampa, FL"
"11715","New Orleans",0.6,2020-10-19,"relative","Southeast","medium","New Orleans, LA"
"11716","Cleveland",0.66,2020-10-19,"relative","Midwest","medium","Cleveland, OH"
"11717","Fresno",0.74,2020-10-19,"relative","Pacific","medium","Fresno, CA"
"11718","Sacramento",0.65,2020-10-19,"relative","Pacific","medium","Sacramento, CA"
"11719","Kansas City",0.62,2020-10-19,"relative","Midwest","medium","Kansas City, MO"
"11720","Atlanta",0.33,2020-10-19,"relative","Southeast","medium","Atlanta, GA"
"11721","Omaha",0.82,2020-10-19,"relative","Midwest","medium","Omaha, NE"
"11722","Colorado Springs",0.76,2020-10-19,"relative","Southwest","medium","Colorado Springs, CO"
"11723","Raleigh",0.81,2020-10-19,"relative","Southeast","medium","Raleigh, NC"
"11724","Miami",1.04,2020-10-19,"relative","Southeast","medium","Miami, FL"
"11725","Dallas",0.61,2020-10-19,"relative","Southwest","large","Dallas, TX"
"11726","San Jose",0.55,2020-10-19,"relative","Pacific","large","San Jose, CA"
"11727","Austin",0.6,2020-10-19,"relative","Southwest","large","Austin, TX"
"11728","Jacksonville",0.47,2020-10-19,"relative","Southeast","large","Jacksonville, FL"
"11729","Fort Worth",0.66,2020-10-19,"relative","Southwest","large","Fort Worth, TX"
"11730","Columbus",0.49,2020-10-19,"relative","Midwest","large","Columbus, OH"
"11731","Indianapolis",0.47,2020-10-19,"relative","Midwest","large","Indianapolis, IN"
"11732","Charlotte",0.83,2020-10-19,"relative","Southeast","large","Charlotte, NC"
"11733","Portland",0.4,2020-10-26,"relative","Pacific","medium","Portland, OR"
"11734","Las Vegas",0.94,2020-10-26,"relative","Southwest","medium","Las Vegas, NV"
"11735","Detroit",0.3,2020-10-26,"relative","Midwest","medium","Detroit, MI"
"11736","Memphis",0.65,2020-10-26,"relative","Southeast","medium","Memphis, TN"
"11737","Louisville",0.46,2020-10-26,"relative","Midwest","medium","Louisville, KY"
"11738","Baltimore",0.66,2020-10-26,"relative","Northeast","medium","Baltimore, MD"
"11739","Milwaukee",0.67,2020-10-26,"relative","Midwest","medium","Milwaukee, WI"
"11740","Albuquerque",0.64,2020-10-26,"relative","Southwest","medium","Albuquerque, NM"
"11741","Tucson",0.63,2020-10-26,"relative","Southwest","medium","Tucson, AZ"
"11742","Calgary",0.5,2020-10-26,"relative","Canada","large","Calgary, AB"
"11743","Ottawa",0.42,2020-10-26,"relative","Canada","large","Ottawa, ON"
"11744","Edmonton",0.55,2020-10-26,"relative","Canada","large","Edmonton, AB"
"11745","Mississauga",0.89,2020-10-26,"relative","Canada","medium","Mississauga, ON"
"11746","Winnipeg",0.49,2020-10-26,"relative","Canada","large","Winnipeg, MB"
"11747","Vancouver",0.68,2020-10-26,"relative","Canada","medium","Vancouver, BC"
"11748","Quebec",0.39,2020-10-26,"relative","Canada","medium","Quebec, QC"
"11749","Halifax",0.53,2020-10-26,"relative","Canada","medium","Halifax, NS"
"11750","London",0.58,2020-10-26,"relative","Canada","medium","London, ON"
"11751","San Francisco",0.43,2020-10-26,"relative","Pacific","large","San Francisco, CA"
"11752","Seattle",0.56,2020-10-26,"relative","Pacific","large","Seattle, WA"
"11753","Denver",0.52,2020-10-26,"relative","Southwest","large","Denver, CO"
"11754","Washington DC",0.85,2020-10-26,"relative","Northeast","large","Washington DC"
"11755","Nashville",0.51,2020-10-26,"relative","Southeast","large","Nashville, TN"
"11756","Oklahoma City",1.3,2020-10-26,"relative","Southwest","medium","Oklahoma City, OK"
"11757","El Paso",0.81,2020-10-26,"relative","Southwest","medium","El Paso, TX"
"11758","Boston",0.52,2020-10-26,"relative","Northeast","medium","Boston, MA"
"11759","Honolulu",0.93,2020-10-26,"relative","Pacific","medium","Honolulu, HI"
"11760","Cincinnati",0.57,2020-10-26,"relative","Midwest","medium","Cincinnati, OH"
"11761","Pittsburgh",0.66,2020-10-26,"relative","Northeast","medium","Pittsburgh, PA"
"11762","Salt Lake City",0.83,2020-10-26,"relative","Southwest","medium","Salt Lake City, UT"
"11763","St Louis",0.53,2020-10-26,"relative","Midwest","medium","St. Louis, MO"
"11764","Orlando",0.74,2020-10-26,"relative","Southeast","medium","Orlando, FL"
"11765","Toronto",0.46,2020-10-26,"relative","Canada","large","Toronto, ON"
"11766","Montreal",0.46,2020-10-26,"relative","Canada","large","Montreal, QC"
"11767","New York",0.41,2020-10-26,"relative","Northeast","large","New York, NY"
