"","X","week","metric","display_title","rolling_avg","city","region","color"
"3617",5871,2021-05-17,"downtown","Omaha, NE",0.823636363636364,"Omaha","Midwest","#007fa3"
"3618",5863,2021-05-17,"downtown","St. Louis, MO",0.630909090909091,"St Louis","Midwest","#007fa3"
"3619",5839,2021-05-17,"downtown","Wichita, KS",0.789090909090909,"Wichita","Midwest","#007fa3"
"3620",5823,2021-05-17,"downtown","Baltimore, MD",0.65,"Baltimore","Northeast","#8dbf2e"
"3621",5858,2021-05-17,"downtown","Boston, MA",0.467272727272727,"Boston","Northeast","#8dbf2e"
"3622",5827,2021-05-17,"downtown","New York, NY",0.380909090909091,"New York","Northeast","#8dbf2e"
"3623",5832,2021-05-17,"downtown","Philadelphia, PA",0.425454545454546,"Philadelphia","Northeast","#8dbf2e"
"3624",5861,2021-05-17,"downtown","Pittsburgh, PA",0.505454545454545,"Pittsburgh","Northeast","#8dbf2e"
"3625",5854,2021-05-17,"downtown","Washington DC",0.651818181818182,"Washington DC","Northeast","#8dbf2e"
"3626",5838,2021-05-17,"downtown","Bakersfield, CA",1.09454545454545,"Bakersfield","Pacific","#6d247a"
"3627",5867,2021-05-17,"downtown","Fresno, CA",0.842727272727273,"Fresno","Pacific","#6d247a"
"3628",5859,2021-05-17,"downtown","Honolulu, HI",0.778181818181818,"Honolulu","Pacific","#6d247a"
"3629",5828,2021-05-17,"downtown","Los Angeles, CA",0.577272727272727,"Los Angeles","Pacific","#6d247a"
"3630",5835,2021-05-17,"downtown","Oakland, CA",0.496363636363636,"Oakland","Pacific","#6d247a"
"3631",5818,2021-05-17,"downtown","Portland, OR",0.388181818181818,"Portland","Pacific","#6d247a"
"3632",5868,2021-05-17,"downtown","Sacramento, CA",0.539090909090909,"Sacramento","Pacific","#6d247a"
"3633",5834,2021-05-17,"downtown","San Diego, CA",0.872727272727273,"San Diego","Pacific","#6d247a"
"3634",5851,2021-05-17,"downtown","San Francisco, CA",0.264545454545455,"San Francisco","Pacific","#6d247a"
"3635",5844,2021-05-17,"downtown","San Jose, CA",0.556363636363636,"San Jose","Pacific","#6d247a"
"3636",5852,2021-05-17,"downtown","Seattle, WA",0.444545454545455,"Seattle","Pacific","#6d247a"
"3637",5870,2021-05-17,"downtown","Atlanta, GA",0.374545454545455,"Atlanta","Southeast","#dc4633"
"3638",5850,2021-05-17,"downtown","Charlotte, NC",0.508181818181818,"Charlotte","Southeast","#dc4633"
"3639",5846,2021-05-17,"downtown","Jacksonville, FL",0.604545454545455,"Jacksonville","Southeast","#dc4633"
"3640",5821,2021-05-17,"downtown","Memphis, TN",0.609090909090909,"Memphis","Southeast","#dc4633"
"3641",5874,2021-05-17,"downtown","Miami, FL",0.710909090909091,"Miami","Southeast","#dc4633"
"3642",5855,2021-05-17,"downtown","Nashville, TN",0.620909090909091,"Nashville","Southeast","#dc4633"
"3643",5841,2021-05-17,"downtown","New Orleans, LA",0.548181818181818,"New Orleans","Southeast","#dc4633"
"3644",5873,2021-05-17,"downtown","Raleigh, NC",0.394545454545455,"Raleigh","Southeast","#dc4633"
"3645",5840,2021-05-17,"downtown","Tampa, FL",0.797272727272727,"Tampa","Southeast","#dc4633"
"3646",5825,2021-05-17,"downtown","Albuquerque, NM",0.718181818181818,"Albuquerque","Southwest","#e6ab02"
"3647",5845,2021-05-17,"downtown","Austin, TX",0.569090909090909,"Austin","Southwest","#e6ab02"
"3648",5872,2021-05-17,"downtown","Colorado Springs, CO",0.75,"Colorado Springs","Southwest","#e6ab02"
"3649",5853,2021-05-17,"downtown","Denver, CO",0.600909090909091,"Denver","Southwest","#e6ab02"
"3650",5857,2021-05-17,"downtown","El Paso, TX",0.776363636363636,"El Paso","Southwest","#e6ab02"
"3651",5847,2021-05-17,"downtown","Fort Worth, TX",0.683636363636364,"Fort Worth","Southwest","#e6ab02"
"3652",5830,2021-05-17,"downtown","Houston, TX",0.527272727272727,"Houston","Southwest","#e6ab02"
"3653",5819,2021-05-17,"downtown","Las Vegas, NV",0.937272727272727,"Las Vegas","Southwest","#e6ab02"
"3654",5831,2021-05-17,"downtown","Phoenix, AZ",0.630909090909091,"Phoenix","Southwest","#e6ab02"
"3655",5862,2021-05-17,"downtown","Salt Lake City, UT",0.87,"Salt Lake City","Southwest","#e6ab02"
"3656",5833,2021-05-17,"downtown","San Antonio, TX",0.662727272727273,"San Antonio","Southwest","#e6ab02"
"3657",5826,2021-05-17,"downtown","Tucson, AZ",0.666363636363636,"Tucson","Southwest","#e6ab02"
"3658",5837,2021-05-17,"downtown","Tulsa, OK",0.594545454545455,"Tulsa","Southwest","#e6ab02"
"3659",5875,2021-05-24,"downtown","Calgary, AB",0.379090909090909,"Calgary","Canada","#ab1368"
"3660",5877,2021-05-24,"downtown","Edmonton, AB",0.394545454545455,"Edmonton","Canada","#ab1368"
"3661",5882,2021-05-24,"downtown","Halifax, NS",0.411818181818182,"Halifax","Canada","#ab1368"
"3662",5883,2021-05-24,"downtown","London, ON",0.442727272727273,"London","Canada","#ab1368"
"3663",5932,2021-05-24,"downtown","Montreal, QC",0.285454545454545,"Montreal","Canada","#ab1368"
"3664",5876,2021-05-24,"downtown","Ottawa, ON",0.342727272727273,"Ottawa","Canada","#ab1368"
"3665",5881,2021-05-24,"downtown","Quebec, QC",0.325454545454545,"Quebec","Canada","#ab1368"
"3666",5931,2021-05-24,"downtown","Toronto, ON",0.288181818181818,"Toronto","Canada","#ab1368"
"3667",5880,2021-05-24,"downtown","Vancouver, BC",0.336363636363636,"Vancouver","Canada","#ab1368"
"3668",5879,2021-05-24,"downtown","Winnipeg, MB",0.438181818181818,"Winnipeg","Canada","#ab1368"
"3669",5895,2021-05-24,"downtown","Chicago, IL",0.34,"Chicago","Midwest","#007fa3"
"3670",5926,2021-05-24,"downtown","Cincinnati, OH",0.595454545454545,"Cincinnati","Midwest","#007fa3"
"3671",5908,2021-05-24,"downtown","Cleveland, OH",0.341818181818182,"Cleveland","Midwest","#007fa3"
"3672",5914,2021-05-24,"downtown","Columbus, OH",0.430909090909091,"Columbus","Midwest","#007fa3"
"3673",5886,2021-05-24,"downtown","Detroit, MI",0.37,"Detroit","Midwest","#007fa3"
"3674",5915,2021-05-24,"downtown","Indianapolis, IN",0.456363636363636,"Indianapolis","Midwest","#007fa3"
"3675",5935,2021-05-24,"downtown","Kansas City, MO",0.532727272727273,"Kansas City","Midwest","#007fa3"
"3676",5888,2021-05-24,"downtown","Louisville, KY",0.46,"Louisville","Midwest","#007fa3"
"3677",5890,2021-05-24,"downtown","Milwaukee, WI",0.644545454545455,"Milwaukee","Midwest","#007fa3"
"3678",5902,2021-05-24,"downtown","Minneapolis, MN",0.332727272727273,"Minneapolis","Midwest","#007fa3"
"3679",5937,2021-05-24,"downtown","Omaha, NE",0.84,"Omaha","Midwest","#007fa3"
"3680",5929,2021-05-24,"downtown","St. Louis, MO",0.645454545454545,"St Louis","Midwest","#007fa3"
"3681",5905,2021-05-24,"downtown","Wichita, KS",0.783636363636364,"Wichita","Midwest","#007fa3"
"3682",5889,2021-05-24,"downtown","Baltimore, MD",0.640909090909091,"Baltimore","Northeast","#8dbf2e"
"3683",5924,2021-05-24,"downtown","Boston, MA",0.483636363636364,"Boston","Northeast","#8dbf2e"
"3684",5893,2021-05-24,"downtown","New York, NY",0.393636363636364,"New York","Northeast","#8dbf2e"
"3685",5898,2021-05-24,"downtown","Philadelphia, PA",0.444545454545455,"Philadelphia","Northeast","#8dbf2e"
"3686",5927,2021-05-24,"downtown","Pittsburgh, PA",0.492727272727273,"Pittsburgh","Northeast","#8dbf2e"
"3687",5920,2021-05-24,"downtown","Washington DC",0.656363636363636,"Washington DC","Northeast","#8dbf2e"
"3688",5904,2021-05-24,"downtown","Bakersfield, CA",1.09818181818182,"Bakersfield","Pacific","#6d247a"
"3689",5933,2021-05-24,"downtown","Fresno, CA",0.851818181818182,"Fresno","Pacific","#6d247a"
"3690",5925,2021-05-24,"downtown","Honolulu, HI",0.771818181818182,"Honolulu","Pacific","#6d247a"
"3691",5894,2021-05-24,"downtown","Los Angeles, CA",0.588181818181818,"Los Angeles","Pacific","#6d247a"
"3692",5901,2021-05-24,"downtown","Oakland, CA",0.501818181818182,"Oakland","Pacific","#6d247a"
"3693",5884,2021-05-24,"downtown","Portland, OR",0.380909090909091,"Portland","Pacific","#6d247a"
"3694",5934,2021-05-24,"downtown","Sacramento, CA",0.548181818181818,"Sacramento","Pacific","#6d247a"
"3695",5900,2021-05-24,"downtown","San Diego, CA",0.888181818181818,"San Diego","Pacific","#6d247a"
"3696",5917,2021-05-24,"downtown","San Francisco, CA",0.271818181818182,"San Francisco","Pacific","#6d247a"
"3697",5910,2021-05-24,"downtown","San Jose, CA",0.556363636363636,"San Jose","Pacific","#6d247a"
"3698",5918,2021-05-24,"downtown","Seattle, WA",0.441818181818182,"Seattle","Pacific","#6d247a"
"3699",5936,2021-05-24,"downtown","Atlanta, GA",0.386363636363636,"Atlanta","Southeast","#dc4633"
"3700",5916,2021-05-24,"downtown","Charlotte, NC",0.509090909090909,"Charlotte","Southeast","#dc4633"
"3701",5912,2021-05-24,"downtown","Jacksonville, FL",0.601818181818182,"Jacksonville","Southeast","#dc4633"
"3702",5887,2021-05-24,"downtown","Memphis, TN",0.616363636363636,"Memphis","Southeast","#dc4633"
"3703",5940,2021-05-24,"downtown","Miami, FL",0.703636363636364,"Miami","Southeast","#dc4633"
"3704",5921,2021-05-24,"downtown","Nashville, TN",0.655454545454545,"Nashville","Southeast","#dc4633"
"3705",5907,2021-05-24,"downtown","New Orleans, LA",0.569090909090909,"New Orleans","Southeast","#dc4633"
"3706",5939,2021-05-24,"downtown","Raleigh, NC",0.398181818181818,"Raleigh","Southeast","#dc4633"
"3707",5906,2021-05-24,"downtown","Tampa, FL",0.822727272727273,"Tampa","Southeast","#dc4633"
"3708",5891,2021-05-24,"downtown","Albuquerque, NM",0.72,"Albuquerque","Southwest","#e6ab02"
"3709",5911,2021-05-24,"downtown","Austin, TX",0.570909090909091,"Austin","Southwest","#e6ab02"
"3710",5938,2021-05-24,"downtown","Colorado Springs, CO",0.752727272727273,"Colorado Springs","Southwest","#e6ab02"
"3711",5919,2021-05-24,"downtown","Denver, CO",0.613636363636364,"Denver","Southwest","#e6ab02"
"3712",5923,2021-05-24,"downtown","El Paso, TX",0.773636363636364,"El Paso","Southwest","#e6ab02"
"3713",5913,2021-05-24,"downtown","Fort Worth, TX",0.694545454545454,"Fort Worth","Southwest","#e6ab02"
"3714",5896,2021-05-24,"downtown","Houston, TX",0.511818181818182,"Houston","Southwest","#e6ab02"
"3715",5885,2021-05-24,"downtown","Las Vegas, NV",0.926363636363636,"Las Vegas","Southwest","#e6ab02"
"3716",5897,2021-05-24,"downtown","Phoenix, AZ",0.63,"Phoenix","Southwest","#e6ab02"
"3717",5928,2021-05-24,"downtown","Salt Lake City, UT",0.873636363636364,"Salt Lake City","Southwest","#e6ab02"
"3718",5899,2021-05-24,"downtown","San Antonio, TX",0.664545454545455,"San Antonio","Southwest","#e6ab02"
"3719",5892,2021-05-24,"downtown","Tucson, AZ",0.672727272727273,"Tucson","Southwest","#e6ab02"
"3720",5903,2021-05-24,"downtown","Tulsa, OK",0.592727272727273,"Tulsa","Southwest","#e6ab02"
"3721",5941,2021-05-31,"downtown","Calgary, AB",0.39,"Calgary","Canada","#ab1368"
"3722",5943,2021-05-31,"downtown","Edmonton, AB",0.402727272727273,"Edmonton","Canada","#ab1368"
"3723",5948,2021-05-31,"downtown","Halifax, NS",0.409090909090909,"Halifax","Canada","#ab1368"
"3724",5949,2021-05-31,"downtown","London, ON",0.449090909090909,"London","Canada","#ab1368"
"3725",5998,2021-05-31,"downtown","Montreal, QC",0.291818181818182,"Montreal","Canada","#ab1368"
"3726",5942,2021-05-31,"downtown","Ottawa, ON",0.350909090909091,"Ottawa","Canada","#ab1368"
"3727",5947,2021-05-31,"downtown","Quebec, QC",0.336363636363636,"Quebec","Canada","#ab1368"
"3728",5997,2021-05-31,"downtown","Toronto, ON",0.29,"Toronto","Canada","#ab1368"
"3729",5946,2021-05-31,"downtown","Vancouver, BC",0.341818181818182,"Vancouver","Canada","#ab1368"
"3730",5945,2021-05-31,"downtown","Winnipeg, MB",0.441818181818182,"Winnipeg","Canada","#ab1368"
"3731",5961,2021-05-31,"downtown","Chicago, IL",0.362727272727273,"Chicago","Midwest","#007fa3"
"3732",5992,2021-05-31,"downtown","Cincinnati, OH",0.59,"Cincinnati","Midwest","#007fa3"
"3733",5974,2021-05-31,"downtown","Cleveland, OH",0.335454545454545,"Cleveland","Midwest","#007fa3"
"3734",5980,2021-05-31,"downtown","Columbus, OH",0.429090909090909,"Columbus","Midwest","#007fa3"
"3735",5952,2021-05-31,"downtown","Detroit, MI",0.375454545454545,"Detroit","Midwest","#007fa3"
"3736",5981,2021-05-31,"downtown","Indianapolis, IN",0.44,"Indianapolis","Midwest","#007fa3"
"3737",6001,2021-05-31,"downtown","Kansas City, MO",0.562727272727273,"Kansas City","Midwest","#007fa3"
"3738",5954,2021-05-31,"downtown","Louisville, KY",0.471818181818182,"Louisville","Midwest","#007fa3"
"3739",5956,2021-05-31,"downtown","Milwaukee, WI",0.603636363636364,"Milwaukee","Midwest","#007fa3"
"3740",5968,2021-05-31,"downtown","Minneapolis, MN",0.343636363636364,"Minneapolis","Midwest","#007fa3"
"3741",6003,2021-05-31,"downtown","Omaha, NE",0.852727272727273,"Omaha","Midwest","#007fa3"
"3742",5995,2021-05-31,"downtown","St. Louis, MO",0.58,"St Louis","Midwest","#007fa3"
"3743",5971,2021-05-31,"downtown","Wichita, KS",0.801818181818182,"Wichita","Midwest","#007fa3"
"3744",5955,2021-05-31,"downtown","Baltimore, MD",0.655454545454545,"Baltimore","Northeast","#8dbf2e"
"3745",5990,2021-05-31,"downtown","Boston, MA",0.506363636363636,"Boston","Northeast","#8dbf2e"
"3746",5959,2021-05-31,"downtown","New York, NY",0.411818181818182,"New York","Northeast","#8dbf2e"
"3747",5964,2021-05-31,"downtown","Philadelphia, PA",0.471818181818182,"Philadelphia","Northeast","#8dbf2e"
"3748",5993,2021-05-31,"downtown","Pittsburgh, PA",0.471818181818182,"Pittsburgh","Northeast","#8dbf2e"
"3749",5986,2021-05-31,"downtown","Washington DC",0.651818181818182,"Washington DC","Northeast","#8dbf2e"
"3750",5970,2021-05-31,"downtown","Bakersfield, CA",1.08090909090909,"Bakersfield","Pacific","#6d247a"
"3751",5999,2021-05-31,"downtown","Fresno, CA",0.873636363636364,"Fresno","Pacific","#6d247a"
"3752",5991,2021-05-31,"downtown","Honolulu, HI",0.771818181818182,"Honolulu","Pacific","#6d247a"
"3753",5960,2021-05-31,"downtown","Los Angeles, CA",0.602727272727273,"Los Angeles","Pacific","#6d247a"
"3754",5967,2021-05-31,"downtown","Oakland, CA",0.511818181818182,"Oakland","Pacific","#6d247a"
"3755",5950,2021-05-31,"downtown","Portland, OR",0.369090909090909,"Portland","Pacific","#6d247a"
"3756",6000,2021-05-31,"downtown","Sacramento, CA",0.551818181818182,"Sacramento","Pacific","#6d247a"
"3757",5966,2021-05-31,"downtown","San Diego, CA",0.927272727272727,"San Diego","Pacific","#6d247a"
"3758",5983,2021-05-31,"downtown","San Francisco, CA",0.286363636363636,"San Francisco","Pacific","#6d247a"
"3759",5976,2021-05-31,"downtown","San Jose, CA",0.589090909090909,"San Jose","Pacific","#6d247a"
"3760",5984,2021-05-31,"downtown","Seattle, WA",0.456363636363636,"Seattle","Pacific","#6d247a"
"3761",6002,2021-05-31,"downtown","Atlanta, GA",0.387272727272727,"Atlanta","Southeast","#dc4633"
"3762",5982,2021-05-31,"downtown","Charlotte, NC",0.514545454545455,"Charlotte","Southeast","#dc4633"
"3763",5978,2021-05-31,"downtown","Jacksonville, FL",0.595454545454546,"Jacksonville","Southeast","#dc4633"
"3764",5953,2021-05-31,"downtown","Memphis, TN",0.632727272727273,"Memphis","Southeast","#dc4633"
"3765",6006,2021-05-31,"downtown","Miami, FL",0.702727272727273,"Miami","Southeast","#dc4633"
"3766",5987,2021-05-31,"downtown","Nashville, TN",0.676363636363636,"Nashville","Southeast","#dc4633"
"3767",5973,2021-05-31,"downtown","New Orleans, LA",0.573636363636364,"New Orleans","Southeast","#dc4633"
"3768",6005,2021-05-31,"downtown","Raleigh, NC",0.401818181818182,"Raleigh","Southeast","#dc4633"
"3769",5972,2021-05-31,"downtown","Tampa, FL",0.817272727272727,"Tampa","Southeast","#dc4633"
"3770",5957,2021-05-31,"downtown","Albuquerque, NM",0.734545454545455,"Albuquerque","Southwest","#e6ab02"
"3771",5977,2021-05-31,"downtown","Austin, TX",0.573636363636364,"Austin","Southwest","#e6ab02"
"3772",6004,2021-05-31,"downtown","Colorado Springs, CO",0.762727272727273,"Colorado Springs","Southwest","#e6ab02"
"3773",5985,2021-05-31,"downtown","Denver, CO",0.64,"Denver","Southwest","#e6ab02"
"3774",5989,2021-05-31,"downtown","El Paso, TX",0.782727272727273,"El Paso","Southwest","#e6ab02"
"3775",5979,2021-05-31,"downtown","Fort Worth, TX",0.762727272727273,"Fort Worth","Southwest","#e6ab02"
"3776",5962,2021-05-31,"downtown","Houston, TX",0.54,"Houston","Southwest","#e6ab02"
"3777",5951,2021-05-31,"downtown","Las Vegas, NV",0.923636363636364,"Las Vegas","Southwest","#e6ab02"
"3778",5963,2021-05-31,"downtown","Phoenix, AZ",0.67,"Phoenix","Southwest","#e6ab02"
"3779",5994,2021-05-31,"downtown","Salt Lake City, UT",0.881818181818182,"Salt Lake City","Southwest","#e6ab02"
"3780",5965,2021-05-31,"downtown","San Antonio, TX",0.673636363636364,"San Antonio","Southwest","#e6ab02"
"3781",5958,2021-05-31,"downtown","Tucson, AZ",0.681818181818182,"Tucson","Southwest","#e6ab02"
"3782",5969,2021-05-31,"downtown","Tulsa, OK",0.584545454545454,"Tulsa","Southwest","#e6ab02"
"3783",6007,2021-06-07,"downtown","Calgary, AB",0.401818181818182,"Calgary","Canada","#ab1368"
"3784",6009,2021-06-07,"downtown","Edmonton, AB",0.407272727272727,"Edmonton","Canada","#ab1368"
"3785",6014,2021-06-07,"downtown","Halifax, NS",0.413636363636364,"Halifax","Canada","#ab1368"
"3786",6015,2021-06-07,"downtown","London, ON",0.453636363636364,"London","Canada","#ab1368"
"3787",6064,2021-06-07,"downtown","Montreal, QC",0.297272727272727,"Montreal","Canada","#ab1368"
"3788",6008,2021-06-07,"downtown","Ottawa, ON",0.358181818181818,"Ottawa","Canada","#ab1368"
"3789",6013,2021-06-07,"downtown","Quebec, QC",0.343636363636364,"Quebec","Canada","#ab1368"
"3790",6063,2021-06-07,"downtown","Toronto, ON",0.294545454545455,"Toronto","Canada","#ab1368"
"3791",6012,2021-06-07,"downtown","Vancouver, BC",0.346363636363636,"Vancouver","Canada","#ab1368"
"3792",6011,2021-06-07,"downtown","Winnipeg, MB",0.442727272727273,"Winnipeg","Canada","#ab1368"
"3793",6027,2021-06-07,"downtown","Chicago, IL",0.372727272727273,"Chicago","Midwest","#007fa3"
"3794",6058,2021-06-07,"downtown","Cincinnati, OH",0.626363636363636,"Cincinnati","Midwest","#007fa3"
"3795",6040,2021-06-07,"downtown","Cleveland, OH",0.33,"Cleveland","Midwest","#007fa3"
"3796",6046,2021-06-07,"downtown","Columbus, OH",0.447272727272727,"Columbus","Midwest","#007fa3"
"3797",6018,2021-06-07,"downtown","Detroit, MI",0.390909090909091,"Detroit","Midwest","#007fa3"
"3798",6047,2021-06-07,"downtown","Indianapolis, IN",0.451818181818182,"Indianapolis","Midwest","#007fa3"
"3799",6067,2021-06-07,"downtown","Kansas City, MO",0.571818181818182,"Kansas City","Midwest","#007fa3"
"3800",6020,2021-06-07,"downtown","Louisville, KY",0.478181818181818,"Louisville","Midwest","#007fa3"
"3801",6022,2021-06-07,"downtown","Milwaukee, WI",0.607272727272727,"Milwaukee","Midwest","#007fa3"
"3802",6034,2021-06-07,"downtown","Minneapolis, MN",0.336363636363636,"Minneapolis","Midwest","#007fa3"
"3803",6069,2021-06-07,"downtown","Omaha, NE",0.853636363636364,"Omaha","Midwest","#007fa3"
"3804",6061,2021-06-07,"downtown","St. Louis, MO",0.585454545454545,"St Louis","Midwest","#007fa3"
"3805",6037,2021-06-07,"downtown","Wichita, KS",0.799090909090909,"Wichita","Midwest","#007fa3"
"3806",6021,2021-06-07,"downtown","Baltimore, MD",0.654545454545455,"Baltimore","Northeast","#8dbf2e"
"3807",6056,2021-06-07,"downtown","Boston, MA",0.525454545454546,"Boston","Northeast","#8dbf2e"
"3808",6025,2021-06-07,"downtown","New York, NY",0.427272727272727,"New York","Northeast","#8dbf2e"
"3809",6030,2021-06-07,"downtown","Philadelphia, PA",0.48,"Philadelphia","Northeast","#8dbf2e"
"3810",6059,2021-06-07,"downtown","Pittsburgh, PA",0.481818181818182,"Pittsburgh","Northeast","#8dbf2e"
"3811",6052,2021-06-07,"downtown","Washington DC",0.646363636363636,"Washington DC","Northeast","#8dbf2e"
"3812",6036,2021-06-07,"downtown","Bakersfield, CA",1.09,"Bakersfield","Pacific","#6d247a"
"3813",6065,2021-06-07,"downtown","Fresno, CA",0.882727272727273,"Fresno","Pacific","#6d247a"
"3814",6057,2021-06-07,"downtown","Honolulu, HI",0.770909090909091,"Honolulu","Pacific","#6d247a"
"3815",6026,2021-06-07,"downtown","Los Angeles, CA",0.609090909090909,"Los Angeles","Pacific","#6d247a"
"3816",6033,2021-06-07,"downtown","Oakland, CA",0.509090909090909,"Oakland","Pacific","#6d247a"
