,city,week,metric,normalized_visits_by_total_visits
22461,Vancouver,2020-07-06,downtown,0.38
22462,Vancouver,2020-07-06,relative,0.64
22463,Vancouver,2020-07-06,metro,0.59
22464,Vancouver,2020-07-13,downtown,0.4
22465,Vancouver,2020-07-13,relative,0.65
22466,Vancouver,2020-07-13,metro,0.61
22467,Vancouver,2020-07-20,downtown,0.4
22468,Vancouver,2020-07-20,relative,0.65
22469,Vancouver,2020-07-20,metro,0.62
22470,Vancouver,2020-07-27,downtown,0.34
22471,Vancouver,2020-07-27,relative,0.58
22472,Vancouver,2020-07-27,metro,0.58
22473,Vancouver,2020-08-03,downtown,0.31
22474,Vancouver,2020-08-03,relative,0.61
22475,Vancouver,2020-08-03,metro,0.51
22476,Vancouver,2020-08-10,downtown,0.38
22477,Vancouver,2020-08-10,relative,0.64
22478,Vancouver,2020-08-10,metro,0.59
22479,Vancouver,2020-08-17,downtown,0.38
22480,Vancouver,2020-08-17,relative,0.67
22481,Vancouver,2020-08-17,metro,0.57
22482,Vancouver,2020-08-24,downtown,0.39
22483,Vancouver,2020-08-24,relative,0.7
22484,Vancouver,2020-08-24,metro,0.56
22485,Vancouver,2020-08-31,downtown,0.38
22486,Vancouver,2020-08-31,relative,0.67
22487,Vancouver,2020-08-31,metro,0.56
22488,Vancouver,2020-09-07,downtown,0.39
22489,Vancouver,2020-09-07,relative,0.63
22490,Vancouver,2020-09-07,metro,0.62
22491,Vancouver,2020-09-14,downtown,0.39
22492,Vancouver,2020-09-14,relative,0.645
22493,Vancouver,2020-09-14,metro,0.605
22494,Vancouver,2020-09-21,downtown,0.39
22495,Vancouver,2020-09-21,relative,0.66
22496,Vancouver,2020-09-21,metro,0.59
22497,Vancouver,2020-09-28,downtown,0.38
22498,Vancouver,2020-09-28,relative,0.65
22499,Vancouver,2020-09-28,metro,0.59
22500,Vancouver,2020-10-05,downtown,0.42
22501,Vancouver,2020-10-05,relative,0.66
22502,Vancouver,2020-10-05,metro,0.64
22503,Vancouver,2020-10-12,downtown,0.4
22504,Vancouver,2020-10-12,relative,0.65
22505,Vancouver,2020-10-12,metro,0.61
22506,Vancouver,2020-10-19,downtown,0.44
22507,Vancouver,2020-10-19,relative,0.68
22508,Vancouver,2020-10-19,metro,0.64
22509,Vancouver,2020-10-26,downtown,0.41
22510,Vancouver,2020-10-26,relative,0.68
22511,Vancouver,2020-10-26,metro,0.61
22512,Vancouver,2020-11-02,downtown,0.46
22513,Vancouver,2020-11-02,relative,0.7
22514,Vancouver,2020-11-02,metro,0.66
22515,Vancouver,2020-11-09,downtown,0.42
22516,Vancouver,2020-11-09,relative,0.65
22517,Vancouver,2020-11-09,metro,0.64
22518,Vancouver,2020-11-16,downtown,0.44
22519,Vancouver,2020-11-16,relative,0.69
22520,Vancouver,2020-11-16,metro,0.64
22521,Vancouver,2020-11-23,downtown,0.36
22522,Vancouver,2020-11-23,relative,0.64
22523,Vancouver,2020-11-23,metro,0.57
22524,Vancouver,2020-11-30,downtown,0.36
22525,Vancouver,2020-11-30,relative,0.64
22526,Vancouver,2020-11-30,metro,0.57
22527,Vancouver,2020-12-07,downtown,0.42
22528,Vancouver,2020-12-07,relative,0.66
22529,Vancouver,2020-12-07,metro,0.64
22530,Vancouver,2020-12-14,downtown,0.42
22531,Vancouver,2020-12-14,relative,0.64
22532,Vancouver,2020-12-14,metro,0.66
22533,Vancouver,2020-12-21,downtown,0.46
22534,Vancouver,2020-12-21,relative,0.79
22535,Vancouver,2020-12-21,metro,0.58
22536,Vancouver,2020-12-28,relative,0.77
22537,Vancouver,2020-12-28,downtown,0.35
22538,Vancouver,2020-12-28,metro,0.45
22539,Vancouver,2021-01-04,relative,0.78
22540,Vancouver,2021-01-04,downtown,0.56
22541,Vancouver,2021-01-04,metro,0.72
22542,Vancouver,2021-01-11,relative,0.64
22543,Vancouver,2021-01-11,downtown,0.39
22544,Vancouver,2021-01-11,metro,0.6
22545,Vancouver,2021-01-18,relative,0.64
22546,Vancouver,2021-01-18,downtown,0.36
22547,Vancouver,2021-01-18,metro,0.57
22548,Vancouver,2021-01-25,relative,0.64
22549,Vancouver,2021-01-25,downtown,0.36
22550,Vancouver,2021-01-25,metro,0.56
22551,Vancouver,2021-02-01,relative,0.65
22552,Vancouver,2021-02-01,downtown,0.38
22553,Vancouver,2021-02-01,metro,0.59
22554,Vancouver,2021-02-08,relative,0.66
22555,Vancouver,2021-02-08,downtown,0.39
22556,Vancouver,2021-02-08,metro,0.59
22557,Vancouver,2021-02-15,relative,0.64
22558,Vancouver,2021-02-15,downtown,0.38
22559,Vancouver,2021-02-15,metro,0.59
22560,Vancouver,2021-02-22,relative,0.62
22561,Vancouver,2021-02-22,downtown,0.35
22562,Vancouver,2021-02-22,metro,0.55
22563,Vancouver,2021-03-01,relative,0.64
22564,Vancouver,2021-03-01,downtown,0.38
22565,Vancouver,2021-03-01,metro,0.59
22566,Vancouver,2021-03-08,relative,0.63
22567,Vancouver,2021-03-08,downtown,0.37
22568,Vancouver,2021-03-08,metro,0.58
22569,Vancouver,2021-03-15,relative,0.67
22570,Vancouver,2021-03-15,downtown,0.38
22571,Vancouver,2021-03-15,metro,0.57
22572,Vancouver,2021-03-22,relative,0.66
22573,Vancouver,2021-03-22,downtown,0.36
22574,Vancouver,2021-03-22,metro,0.55
22575,Vancouver,2021-03-29,relative,0.68
22576,Vancouver,2021-03-29,downtown,0.38
22577,Vancouver,2021-03-29,metro,0.55
22578,Vancouver,2021-04-05,relative,0.67
22579,Vancouver,2021-04-05,downtown,0.42
22580,Vancouver,2021-04-05,metro,0.62
22581,Vancouver,2021-04-12,relative,0.65
22582,Vancouver,2021-04-12,downtown,0.37
22583,Vancouver,2021-04-12,metro,0.57
22584,Vancouver,2021-04-19,relative,0.63
22585,Vancouver,2021-04-19,downtown,0.34
22586,Vancouver,2021-04-19,metro,0.53
22587,Vancouver,2021-04-26,relative,0.63
22588,Vancouver,2021-04-26,downtown,0.33
22589,Vancouver,2021-04-26,metro,0.52
22590,Vancouver,2021-05-03,relative,0.62
22591,Vancouver,2021-05-03,downtown,0.33
22592,Vancouver,2021-05-03,metro,0.53
22593,Vancouver,2021-05-10,relative,0.62
22594,Vancouver,2021-05-10,downtown,0.34
22595,Vancouver,2021-05-10,metro,0.55
22596,Vancouver,2021-05-17,relative,0.63
22597,Vancouver,2021-05-17,downtown,0.33
22598,Vancouver,2021-05-17,metro,0.52
22599,Vancouver,2021-05-24,relative,0.62
22600,Vancouver,2021-05-24,downtown,0.3
22601,Vancouver,2021-05-24,metro,0.49
22602,Vancouver,2021-05-31,relative,0.65
22603,Vancouver,2021-05-31,downtown,0.32
22604,Vancouver,2021-05-31,metro,0.49
22605,Vancouver,2021-06-07,relative,0.65
22606,Vancouver,2021-06-07,downtown,0.35
22607,Vancouver,2021-06-07,metro,0.53
22608,Vancouver,2021-06-14,relative,0.63
22609,Vancouver,2021-06-14,downtown,0.33
22610,Vancouver,2021-06-14,metro,0.52
22611,Vancouver,2021-06-21,relative,0.66
22612,Vancouver,2021-06-21,downtown,0.34
22613,Vancouver,2021-06-21,metro,0.51
22614,Vancouver,2021-06-28,relative,0.72
22615,Vancouver,2021-06-28,downtown,0.39
22616,Vancouver,2021-06-28,metro,0.54
22617,Vancouver,2021-07-05,relative,0.66
22618,Vancouver,2021-07-05,downtown,0.4
22619,Vancouver,2021-07-05,metro,0.61
22620,Vancouver,2021-07-12,relative,0.68
22621,Vancouver,2021-07-12,downtown,0.38
22622,Vancouver,2021-07-12,metro,0.56
22623,Vancouver,2021-07-19,relative,0.72
22624,Vancouver,2021-07-19,downtown,0.41
22625,Vancouver,2021-07-19,metro,0.57
22626,Vancouver,2021-07-26,relative,0.72
22627,Vancouver,2021-07-26,downtown,0.4
22628,Vancouver,2021-07-26,metro,0.56
22629,Vancouver,2021-08-02,relative,0.69
22630,Vancouver,2021-08-02,downtown,0.38
22631,Vancouver,2021-08-02,metro,0.55
22632,Vancouver,2021-08-09,relative,0.75
22633,Vancouver,2021-08-09,downtown,0.5
22634,Vancouver,2021-08-09,metro,0.67
22635,Vancouver,2021-08-16,relative,0.78
22636,Vancouver,2021-08-16,downtown,0.49
22637,Vancouver,2021-08-16,metro,0.63
22638,Vancouver,2021-08-23,relative,0.76
22639,Vancouver,2021-08-23,downtown,0.48
22640,Vancouver,2021-08-23,metro,0.63
22641,Vancouver,2021-08-30,relative,0.72
22642,Vancouver,2021-08-30,downtown,0.41
22643,Vancouver,2021-08-30,metro,0.57
22644,Vancouver,2021-09-06,relative,0.66
22645,Vancouver,2021-09-06,downtown,0.42
22646,Vancouver,2021-09-06,metro,0.63
22647,Vancouver,2021-09-13,relative,0.68
22648,Vancouver,2021-09-13,downtown,0.4
22649,Vancouver,2021-09-13,metro,0.6
22650,Vancouver,2021-09-20,relative,0.68
22651,Vancouver,2021-09-20,downtown,0.39
22652,Vancouver,2021-09-20,metro,0.57
22653,Vancouver,2021-09-27,relative,0.67
22654,Vancouver,2021-09-27,downtown,0.39
22655,Vancouver,2021-09-27,metro,0.58
22656,Vancouver,2021-10-04,relative,0.67
22657,Vancouver,2021-10-04,downtown,0.43
22658,Vancouver,2021-10-04,metro,0.64
22659,Vancouver,2021-10-11,relative,0.71
22660,Vancouver,2021-10-11,downtown,0.45
22661,Vancouver,2021-10-11,metro,0.63
22662,Vancouver,2021-10-18,relative,0.69
22663,Vancouver,2021-10-18,downtown,0.45
22664,Vancouver,2021-10-18,metro,0.65
22665,Vancouver,2021-10-25,relative,0.7
22666,Vancouver,2021-10-25,downtown,0.43
22667,Vancouver,2021-10-25,metro,0.61
22668,Vancouver,2021-11-01,relative,0.71
22669,Vancouver,2021-11-01,downtown,0.44
22670,Vancouver,2021-11-01,metro,0.63
22671,Vancouver,2021-11-08,relative,0.8
22672,Vancouver,2021-11-08,downtown,0.57
22673,Vancouver,2021-11-08,metro,0.71
22674,Vancouver,2021-11-15,relative,0.66
22675,Vancouver,2021-11-15,downtown,0.47
22676,Vancouver,2021-11-15,metro,0.71
22677,Vancouver,2021-11-22,relative,0.72
22678,Vancouver,2021-11-22,downtown,0.43
22679,Vancouver,2021-11-22,metro,0.6
22680,Vancouver,2021-11-29,relative,0.68
22681,Vancouver,2021-11-29,downtown,0.4
22682,Vancouver,2021-11-29,metro,0.58
22683,Vancouver,2021-12-06,relative,0.77
22684,Vancouver,2021-12-06,downtown,0.54
22685,Vancouver,2021-12-06,metro,0.71
22686,Vancouver,2021-12-13,relative,0.67
22687,Vancouver,2021-12-13,downtown,0.43
22688,Vancouver,2021-12-13,metro,0.65
22689,Vancouver,2021-12-20,relative,0.76
22690,Vancouver,2021-12-20,downtown,0.42
22691,Vancouver,2021-12-20,metro,0.55
22692,Vancouver,2021-12-27,relative,0.85
22693,Vancouver,2021-12-27,downtown,0.39
22694,Vancouver,2021-12-27,metro,0.46
22695,Vancouver,2022-01-03,relative,0.77
22696,Vancouver,2022-01-03,downtown,0.51
22697,Vancouver,2022-01-03,metro,0.66
22698,Vancouver,2022-01-10,relative,0.65
22699,Vancouver,2022-01-10,downtown,0.36
22700,Vancouver,2022-01-10,metro,0.56
22701,Vancouver,2022-01-17,relative,0.66
22702,Vancouver,2022-01-17,downtown,0.36
22703,Vancouver,2022-01-17,metro,0.54
22704,Vancouver,2022-01-24,relative,0.64
22705,Vancouver,2022-01-24,downtown,0.34
22706,Vancouver,2022-01-24,metro,0.53
22707,Vancouver,2022-01-31,relative,0.63
22708,Vancouver,2022-01-31,downtown,0.34
22709,Vancouver,2022-01-31,metro,0.54
22710,Vancouver,2022-02-07,relative,0.69
22711,Vancouver,2022-02-07,downtown,0.4
22712,Vancouver,2022-02-07,metro,0.59
22713,Vancouver,2022-02-14,relative,0.69
22714,Vancouver,2022-02-14,downtown,0.4
22715,Vancouver,2022-02-14,metro,0.58
22716,Vancouver,2022-02-21,relative,0.67
22717,Vancouver,2022-02-21,downtown,0.38
22718,Vancouver,2022-02-21,metro,0.56
22719,Vancouver,2022-02-28,relative,0.725812116270776
22720,Vancouver,2022-02-28,downtown,0.4318821058832942
22721,Vancouver,2022-02-28,metro,0.5950329240882686
22722,Vancouver,2022-03-07,relative,0.6982294571320521
22723,Vancouver,2022-03-07,downtown,0.4278216602068229
22724,Vancouver,2022-03-07,metro,0.6127235908437353
22725,Vancouver,2022-03-14,relative,0.7639179407452608
22726,Vancouver,2022-03-14,downtown,0.4575462690235554
22727,Vancouver,2022-03-14,metro,0.5989468824062225
22728,Vancouver,2022-03-21,relative,0.7720679754705566
22729,Vancouver,2022-03-21,downtown,0.4364535976146992
22730,Vancouver,2022-03-21,metro,0.5653046253455745
22731,Vancouver,2022-03-28,relative,0.820408539726561
22732,Vancouver,2022-03-28,downtown,0.4333655163167377
22733,Vancouver,2022-03-28,metro,0.5282313571006668
22734,Vancouver,2022-04-04,relative,0.7652960885653368
22735,Vancouver,2022-04-04,downtown,0.438146178579009
22736,Vancouver,2022-04-04,metro,0.5725185129331841
22737,Vancouver,2022-04-11,relative,0.8160760838384493
22738,Vancouver,2022-04-11,downtown,0.4433209848285981
22739,Vancouver,2022-04-11,metro,0.543234869405091
22740,Vancouver,2022-04-18,relative,0.7782142716658914
22741,Vancouver,2022-04-18,downtown,0.4092724153111518
22742,Vancouver,2022-04-18,metro,0.5259122457816652
22743,Vancouver,2022-04-25,relative,0.7688617004179679
22744,Vancouver,2022-04-25,downtown,0.4508870523715662
22745,Vancouver,2022-04-25,metro,0.5864345331890708
22746,Vancouver,2022-05-02,relative,0.6869891946057389
22747,Vancouver,2022-05-02,downtown,0.4329495659315254
22748,Vancouver,2022-05-02,metro,0.6302130649667553
22749,Vancouver,2022-05-09,relative,0.6545472061599075
22750,Vancouver,2022-05-09,downtown,0.4296690765550827
22751,Vancouver,2022-05-09,metro,0.6564371102824837
22752,Vancouver,2022-05-16,relative,0.7446555439609235
22753,Vancouver,2022-05-16,downtown,0.403709809378853
22754,Vancouver,2022-05-16,metro,0.5421430252589889
22755,Vancouver,2022-05-23,relative,0.7425146149983027
22756,Vancouver,2022-05-23,downtown,0.391730488217086
22757,Vancouver,2022-05-23,metro,0.5275727646357257
22758,Vancouver,2022-05-30,relative,0.79608913457332
22759,Vancouver,2022-05-30,downtown,0.4410748629207724
22760,Vancouver,2022-05-30,metro,0.5540521076916536
22761,Vancouver,2022-06-06,relative,0.7955667949910429
22762,Vancouver,2022-06-06,downtown,0.4339689060878546
22763,Vancouver,2022-06-06,metro,0.5454839352524016
22764,Vancouver,2022-06-13,relative,0.7792720555149214
22765,Vancouver,2022-06-13,downtown,0.402175042067477
22766,Vancouver,2022-06-13,metro,0.5160906761910394
22767,Washington DC,2020-02-24,downtown,1.09
22768,Washington DC,2020-02-24,metro,1.05
22769,Washington DC,2020-02-24,relative,1.04
22770,Washington DC,2020-03-02,downtown,0.93
22771,Washington DC,2020-03-02,metro,1.08
22772,Washington DC,2020-03-02,relative,0.87
22773,Washington DC,2020-03-09,downtown,0.91
22774,Washington DC,2020-03-09,metro,1.05
22775,Washington DC,2020-03-09,relative,0.86
22776,Washington DC,2020-03-16,downtown,0.74
22777,Washington DC,2020-03-16,metro,1.06
22778,Washington DC,2020-03-16,relative,0.7
22779,Washington DC,2020-03-23,downtown,0.65
22780,Washington DC,2020-03-23,metro,1.065
22781,Washington DC,2020-03-23,relative,0.615
22782,Washington DC,2020-03-30,downtown,0.56
22783,Washington DC,2020-03-30,metro,1.07
22784,Washington DC,2020-03-30,relative,0.53
22785,Washington DC,2020-04-06,downtown,0.58
22786,Washington DC,2020-04-06,metro,1.06
22787,Washington DC,2020-04-06,relative,0.54
22788,Washington DC,2020-04-13,downtown,0.55
22789,Washington DC,2020-04-13,metro,1.04
22790,Washington DC,2020-04-13,relative,0.53
22791,Washington DC,2020-04-20,downtown,0.65
22792,Washington DC,2020-04-20,metro,1.07
22793,Washington DC,2020-04-20,relative,0.61
22794,Washington DC,2020-04-27,downtown,0.64
22795,Washington DC,2020-04-27,metro,1.06
22796,Washington DC,2020-04-27,relative,0.6
22797,Washington DC,2020-05-04,downtown,0.57
22798,Washington DC,2020-05-04,metro,1.15
22799,Washington DC,2020-05-04,relative,0.5
22800,Washington DC,2020-05-11,downtown,0.49
22801,Washington DC,2020-05-11,metro,1.07
22802,Washington DC,2020-05-11,relative,0.46
22803,Washington DC,2020-05-18,downtown,0.57
22804,Washington DC,2020-05-18,metro,1.18
22805,Washington DC,2020-05-18,relative,0.49
22806,Washington DC,2020-05-25,downtown,0.57
22807,Washington DC,2020-05-25,metro,1.15
22808,Washington DC,2020-05-25,relative,0.5
22809,Washington DC,2020-06-01,downtown,0.73
22810,Washington DC,2020-06-01,metro,1.05
22811,Washington DC,2020-06-01,relative,0.69
22812,Washington DC,2020-06-08,downtown,0.51
22813,Washington DC,2020-06-08,relative,0.47
22814,Washington DC,2020-06-08,metro,1.08
22815,Washington DC,2020-06-15,downtown,0.61
22816,Washington DC,2020-06-15,relative,0.51
22817,Washington DC,2020-06-15,metro,1.19
22818,Washington DC,2020-06-22,downtown,0.66
22819,Washington DC,2020-06-22,relative,0.64
22820,Washington DC,2020-06-22,metro,1.04
22821,Washington DC,2020-06-29,downtown,0.53
22822,Washington DC,2020-06-29,relative,0.53
22823,Washington DC,2020-06-29,metro,1.0
22824,Washington DC,2020-07-06,downtown,0.54
22825,Washington DC,2020-07-06,relative,0.51
22826,Washington DC,2020-07-06,metro,1.06
22827,Washington DC,2020-07-13,downtown,0.55
22828,Washington DC,2020-07-13,relative,0.52
22829,Washington DC,2020-07-13,metro,1.07
22830,Washington DC,2020-07-20,downtown,0.54
22831,Washington DC,2020-07-20,relative,0.51
22832,Washington DC,2020-07-20,metro,1.07
22833,Washington DC,2020-07-27,downtown,0.62
22834,Washington DC,2020-07-27,relative,0.59
22835,Washington DC,2020-07-27,metro,1.06
22836,Washington DC,2020-08-03,downtown,0.58
22837,Washington DC,2020-08-03,relative,0.54
22838,Washington DC,2020-08-03,metro,1.07
22839,Washington DC,2020-08-10,downtown,0.63
22840,Washington DC,2020-08-10,relative,0.58
22841,Washington DC,2020-08-10,metro,1.08
22842,Washington DC,2020-08-17,downtown,0.96
22843,Washington DC,2020-08-17,relative,0.9
22844,Washington DC,2020-08-17,metro,1.08
22845,Washington DC,2020-08-24,downtown,0.87
22846,Washington DC,2020-08-24,relative,0.8
22847,Washington DC,2020-08-24,metro,1.09
22848,Washington DC,2020-08-31,downtown,1.03
22849,Washington DC,2020-08-31,relative,0.93
22850,Washington DC,2020-08-31,metro,1.1
22851,Washington DC,2020-09-07,downtown,0.69
22852,Washington DC,2020-09-07,relative,0.65
22853,Washington DC,2020-09-07,metro,1.07
22854,Washington DC,2020-09-14,downtown,0.7949999999999999
22855,Washington DC,2020-09-14,relative,0.75
22856,Washington DC,2020-09-14,metro,1.065
22857,Washington DC,2020-09-21,downtown,0.9
22858,Washington DC,2020-09-21,relative,0.85
22859,Washington DC,2020-09-21,metro,1.06
22860,Washington DC,2020-09-28,downtown,0.78
22861,Washington DC,2020-09-28,relative,0.78
22862,Washington DC,2020-09-28,metro,1.0
22863,Washington DC,2020-10-05,downtown,0.89
22864,Washington DC,2020-10-05,relative,0.87
22865,Washington DC,2020-10-05,metro,1.02
22866,Washington DC,2020-10-12,downtown,0.72
22867,Washington DC,2020-10-12,relative,0.67
22868,Washington DC,2020-10-12,metro,1.07
22869,Washington DC,2020-10-19,downtown,2.25
22870,Washington DC,2020-10-19,relative,2.08
22871,Washington DC,2020-10-19,metro,1.08
22872,Washington DC,2020-10-26,downtown,0.91
22873,Washington DC,2020-10-26,relative,0.85
22874,Washington DC,2020-10-26,metro,1.07
22875,Washington DC,2020-11-02,downtown,1.02
22876,Washington DC,2020-11-02,relative,1.02
22877,Washington DC,2020-11-02,metro,1.0
22878,Washington DC,2020-11-09,downtown,0.73
22879,Washington DC,2020-11-09,relative,0.68
22880,Washington DC,2020-11-09,metro,1.07
22881,Washington DC,2020-11-16,downtown,0.69
22882,Washington DC,2020-11-16,relative,0.62
22883,Washington DC,2020-11-16,metro,1.11
22884,Washington DC,2020-11-23,downtown,0.6
22885,Washington DC,2020-11-23,relative,0.54
22886,Washington DC,2020-11-23,metro,1.11
22887,Washington DC,2020-11-30,downtown,0.72
22888,Washington DC,2020-11-30,relative,0.67
22889,Washington DC,2020-11-30,metro,1.07
22890,Washington DC,2020-12-07,downtown,0.57
22891,Washington DC,2020-12-07,relative,0.53
22892,Washington DC,2020-12-07,metro,1.08
22893,Washington DC,2020-12-14,downtown,0.47
22894,Washington DC,2020-12-14,relative,0.43
22895,Washington DC,2020-12-14,metro,1.09
22896,Washington DC,2020-12-21,relative,0.47
22897,Washington DC,2020-12-21,downtown,0.5
22898,Washington DC,2020-12-21,metro,1.07
22899,Washington DC,2020-12-28,relative,0.46
22900,Washington DC,2020-12-28,downtown,0.49
22901,Washington DC,2020-12-28,metro,1.07
22902,Washington DC,2021-01-04,relative,0.55
22903,Washington DC,2021-01-04,downtown,0.49
22904,Washington DC,2021-01-04,metro,0.89
22905,Washington DC,2021-01-11,relative,0.47
22906,Washington DC,2021-01-11,downtown,0.45
22907,Washington DC,2021-01-11,metro,0.96
22908,Washington DC,2021-01-18,relative,0.41
22909,Washington DC,2021-01-18,downtown,0.42
22910,Washington DC,2021-01-18,metro,1.03
22911,Washington DC,2021-01-25,relative,0.6
22912,Washington DC,2021-01-25,downtown,0.64
22913,Washington DC,2021-01-25,metro,1.06
22914,Washington DC,2021-02-01,relative,0.64
22915,Washington DC,2021-02-01,downtown,0.68
22916,Washington DC,2021-02-01,metro,1.06
22917,Washington DC,2021-02-08,relative,0.54
22918,Washington DC,2021-02-08,downtown,0.58
22919,Washington DC,2021-02-08,metro,1.08
22920,Washington DC,2021-02-15,relative,0.46
22921,Washington DC,2021-02-15,downtown,0.48
22922,Washington DC,2021-02-15,metro,1.03
22923,Washington DC,2021-02-22,relative,0.64
22924,Washington DC,2021-02-22,downtown,0.65
22925,Washington DC,2021-02-22,metro,1.02
22926,Washington DC,2021-03-01,relative,0.61
22927,Washington DC,2021-03-01,downtown,0.48
22928,Washington DC,2021-03-01,metro,0.78
22929,Washington DC,2021-03-08,relative,0.51
22930,Washington DC,2021-03-08,downtown,0.41
22931,Washington DC,2021-03-08,metro,0.8
22932,Washington DC,2021-03-15,relative,0.53
22933,Washington DC,2021-03-15,downtown,0.41
22934,Washington DC,2021-03-15,metro,0.78
22935,Washington DC,2021-03-22,relative,0.53
22936,Washington DC,2021-03-22,downtown,0.42
22937,Washington DC,2021-03-22,metro,0.79
22938,Washington DC,2021-03-29,relative,0.66
22939,Washington DC,2021-03-29,downtown,0.55
22940,Washington DC,2021-03-29,metro,0.83
22941,Washington DC,2021-04-05,relative,0.69
22942,Washington DC,2021-04-05,downtown,0.71
22943,Washington DC,2021-04-05,metro,1.03
22944,Washington DC,2021-04-12,relative,0.59
22945,Washington DC,2021-04-12,downtown,0.62
22946,Washington DC,2021-04-12,metro,1.05
22947,Washington DC,2021-04-19,relative,0.62
22948,Washington DC,2021-04-19,downtown,0.63
22949,Washington DC,2021-04-19,metro,1.02
22950,Washington DC,2021-04-26,relative,0.63
22951,Washington DC,2021-04-26,downtown,0.65
22952,Washington DC,2021-04-26,metro,1.03
22953,Washington DC,2021-05-03,relative,0.6
22954,Washington DC,2021-05-03,downtown,0.69
22955,Washington DC,2021-05-03,metro,1.15
22956,Washington DC,2021-05-10,relative,0.67
22957,Washington DC,2021-05-10,downtown,0.72
22958,Washington DC,2021-05-10,metro,1.08
22959,Washington DC,2021-05-17,relative,0.62
22960,Washington DC,2021-05-17,downtown,0.73
22961,Washington DC,2021-05-17,metro,1.18
22962,Washington DC,2021-05-24,relative,0.63
22963,Washington DC,2021-05-24,downtown,0.72
22964,Washington DC,2021-05-24,metro,1.15
22965,Washington DC,2021-05-31,relative,0.67
22966,Washington DC,2021-05-31,downtown,0.68
22967,Washington DC,2021-05-31,metro,1.02
22968,Washington DC,2021-06-07,relative,0.61
22969,Washington DC,2021-06-07,downtown,0.53
22970,Washington DC,2021-06-07,metro,0.87
22971,Washington DC,2021-06-14,relative,0.62
22972,Washington DC,2021-06-14,downtown,0.59
22973,Washington DC,2021-06-14,metro,0.95
22974,Washington DC,2021-06-21,relative,0.71
22975,Washington DC,2021-06-21,downtown,0.61
22976,Washington DC,2021-06-21,metro,0.87
22977,Washington DC,2021-06-28,relative,0.77
22978,Washington DC,2021-06-28,downtown,0.67
22979,Washington DC,2021-06-28,metro,0.88
